# t[days] Lbol[erg/s]
0.51724 4.67923e+41
1.03448 1.46076e+42
1.55172 1.46076e+42
2.06897 1.10893e+42
2.58621 6.87174e+41
3.10345 4.09332e+41
3.62069 2.40021e+41
4.13793 1.48877e+41
4.65517 1.08080e+41
5.17241 8.75643e+40
5.68966 7.10640e+40
6.20690 6.46613e+40
6.72414 5.44004e+40
7.24138 4.96241e+40
7.75862 4.28927e+40
8.27586 3.81825e+40
8.79310 3.50674e+40
9.31034 3.16525e+40
9.82759 2.86750e+40
10.34483 2.59776e+40
10.86207 2.35339e+40
11.37931 2.13201e+40
11.89655 1.93145e+40
12.41379 1.74976e+40
12.93103 1.58517e+40
13.44828 1.43605e+40
13.96552 1.30096e+40
14.48276 1.17858e+40
15.00000 1.06772e+40
