# t[days] Lbol[erg/s]
0.51724 5.12247e+41
1.03448 1.10012e+42
1.55172 1.10012e+42
2.06897 7.14226e+41
2.58621 4.32738e+41
3.10345 2.57557e+41
3.62069 1.64619e+41
4.13793 1.12998e+41
4.65517 8.39275e+40
5.17241 6.56216e+40
5.68966 5.29878e+40
6.20690 4.37635e+40
6.72414 3.68386e+40
7.24138 3.12145e+40
7.75862 2.70975e+40
8.27586 2.37103e+40
8.79310 2.05654e+40
9.31034 1.83742e+40
9.82759 1.63437e+40
10.34483 1.45376e+40
10.86207 1.29311e+40
11.37931 1.15021e+40
11.89655 1.02311e+40
12.41379 9.10049e+39
12.93103 8.09482e+39
13.44828 7.20029e+39
13.96552 6.40461e+39
14.48276 5.69686e+39
15.00000 5.06732e+39
