# t[days] Lbol[erg/s]
0.51724 1.56659e+41
1.03448 1.56659e+41
1.55172 1.37509e+41
2.06897 1.02791e+41
2.58621 8.04283e+40
3.10345 6.28922e+40
3.62069 4.82393e+40
4.13793 3.66783e+40
4.65517 2.89228e+40
5.17241 2.23546e+40
5.68966 1.81779e+40
6.20690 1.49365e+40
6.72414 1.22705e+40
7.24138 1.05931e+40
7.75862 9.09877e+39
8.27586 8.00941e+39
8.79310 6.99488e+39
9.31034 6.21999e+39
9.82759 5.56046e+39
10.34483 4.97085e+39
10.86207 4.44377e+39
11.37931 3.97258e+39
11.89655 3.55134e+39
12.41379 3.17478e+39
12.93103 2.83814e+39
13.44828 2.53720e+39
13.96552 2.26817e+39
14.48276 2.02766e+39
15.00000 1.81266e+39
