# t[days] u g r i z y J H K
0.51724 -15.167 -15.639 -15.641 -15.505 -15.478 -15.237 -14.914 -14.552 -14.402 
1.03448 -15.167 -15.901 -16.676 -16.874 -16.834 -16.702 -16.532 -16.278 -15.713 
1.55172 -14.275 -15.901 -16.676 -16.874 -16.834 -16.702 -16.719 -16.588 -16.313 
2.06897 -13.428 -15.342 -16.226 -16.490 -16.654 -16.682 -16.719 -16.588 -16.313 
2.58621 -12.563 -14.666 -15.546 -15.926 -16.128 -16.250 -16.388 -16.389 -16.268 
3.10345 -11.700 -14.024 -14.904 -15.261 -15.579 -15.722 -15.996 -16.153 -16.049 
3.62069 -10.892 -13.415 -14.283 -14.612 -14.938 -15.160 -15.548 -15.740 -15.814 
4.13793 -9.991 -12.783 -13.703 -14.012 -14.322 -14.620 -15.083 -15.394 -15.498 
4.65517 -9.024 -12.225 -13.193 -13.507 -13.788 -14.064 -14.643 -15.093 -15.248 
5.17241 -8.112 -11.561 -12.728 -13.021 -13.290 -13.587 -14.203 -14.776 -15.053 
5.68966 -7.207 -10.966 -12.215 -12.548 -12.825 -13.057 -13.866 -14.508 -14.859 
6.20690 -5.924 -10.274 -11.726 -12.132 -12.414 -12.669 -13.465 -14.189 -14.620 
6.72414 -4.901 -9.640 -11.236 -11.684 -11.985 -12.281 -13.125 -13.982 -14.477 
7.24138 -4.217 -8.945 -10.668 -11.281 -11.572 -11.927 -12.769 -13.688 -14.255 
7.75862 -3.785 -8.438 -10.162 -10.851 -11.307 -11.599 -12.472 -13.477 -14.084 
8.27586 -2.957 -7.868 -9.700 -10.465 -10.864 -11.188 -12.197 -13.254 -13.897 
8.79310 -2.160 -7.206 -9.153 -10.005 -10.480 -10.755 -11.862 -13.003 -13.736 
9.31034 -0.756 -6.624 -8.743 -9.696 -10.084 -10.459 -11.550 -12.755 -13.518 
9.82759 -0.462 -5.819 -8.058 -9.206 -9.679 -10.115 -11.236 -12.487 -13.331 
10.34483 0.696 -5.257 -7.677 -8.697 -9.329 -9.615 -10.908 -12.243 -13.175 
10.86207 1.592 -4.940 -7.160 -8.307 -9.058 -9.183 -10.595 -11.989 -12.981 
11.37931 2.488 -4.422 -6.754 -7.886 -8.576 -8.901 -10.337 -11.810 -12.747 
11.89655 3.384 -4.400 -6.448 -7.668 -7.830 -8.486 -10.010 -11.478 -12.543 
12.41379 4.280 -3.122 -5.959 -7.210 -7.746 -8.422 -9.644 -11.203 -12.348 
12.93103 5.176 -2.926 -5.802 -6.893 -7.251 -7.726 -9.425 -11.012 -12.076 
13.44828 6.072 -2.900 -5.005 -6.313 -7.038 -7.391 -9.049 -10.544 -11.846 
13.96552 6.969 -2.287 -4.638 -6.106 -6.771 -6.997 -8.546 -10.325 -11.607 
14.48276 7.865 -1.493 -4.263 -5.894 -6.263 -6.704 -8.127 -9.949 -11.326 
15.00000 7.865 -1.475 -3.845 -5.495 -6.256 -6.060 -7.856 -9.549 -10.916 
