# t[days] Lbol[erg/s]
0.51724 1.45701e+41
1.03448 2.05211e+41
1.55172 2.05211e+41
2.06897 1.94101e+41
2.58621 9.60173e+40
3.10345 5.44693e+40
3.62069 3.47705e+40
4.13793 2.80236e+40
4.65517 2.59963e+40
5.17241 2.38904e+40
5.68966 2.13496e+40
6.20690 2.05639e+40
6.72414 1.87712e+40
7.24138 1.83126e+40
7.75862 1.65168e+40
8.27586 1.52882e+40
8.79310 1.36157e+40
9.31034 1.24802e+40
9.82759 1.11276e+40
10.34483 9.92156e+39
10.86207 8.84627e+39
11.37931 7.88751e+39
11.89655 7.03266e+39
12.41379 6.27046e+39
12.93103 5.59087e+39
13.44828 4.98493e+39
13.96552 4.44466e+39
14.48276 3.96295e+39
15.00000 3.53344e+39
