# t[days] Lbol[erg/s]
0.51724 2.31015e+41
1.03448 6.65520e+41
1.55172 7.62114e+41
2.06897 7.62114e+41
2.58621 5.27344e+41
3.10345 3.61060e+41
3.62069 2.34964e+41
4.13793 1.52037e+41
4.65517 1.02460e+41
5.17241 7.19937e+40
5.68966 5.50549e+40
6.20690 4.40747e+40
6.72414 3.78423e+40
7.24138 3.12851e+40
7.75862 2.78359e+40
8.27586 2.43360e+40
8.79310 2.09884e+40
9.31034 1.83071e+40
9.82759 1.54591e+40
10.34483 1.30541e+40
10.86207 1.10233e+40
11.37931 9.30844e+39
11.89655 7.86033e+39
12.41379 6.63751e+39
12.93103 5.60492e+39
13.44828 4.73297e+39
13.96552 3.99666e+39
14.48276 3.37491e+39
15.00000 2.84988e+39
