# t[days] Lbol[erg/s]
0.51724 1.25354e+41
1.03448 1.25354e+41
1.55172 9.09594e+40
2.06897 5.27879e+40
2.58621 3.11342e+40
3.10345 2.46911e+40
3.62069 2.04236e+40
4.13793 1.78282e+40
4.65517 1.41569e+40
5.17241 1.18447e+40
5.68966 9.22546e+39
6.20690 7.31645e+39
6.72414 5.65525e+39
7.24138 4.57397e+39
7.75862 3.44170e+39
8.27586 2.85857e+39
8.79310 2.27939e+39
9.31034 1.65618e+39
9.82759 1.30501e+39
10.34483 1.02830e+39
10.86207 8.10263e+38
11.37931 6.38458e+38
11.89655 5.03082e+38
12.41379 3.96410e+38
12.93103 3.12357e+38
13.44828 2.46126e+38
13.96552 1.93938e+38
14.48276 1.52816e+38
15.00000 1.20413e+38
