# t[days] Lbol[erg/s]
0.51724 8.92270e+40
1.03448 8.92270e+40
1.55172 2.87886e+40
2.06897 1.36747e+40
2.58621 8.33325e+39
3.10345 5.74592e+39
3.62069 4.06459e+39
4.13793 3.10156e+39
4.65517 2.44981e+39
5.17241 1.97922e+39
5.68966 1.61939e+39
6.20690 1.34793e+39
6.72414 1.13383e+39
7.24138 9.54689e+38
7.75862 8.37165e+38
8.27586 7.28034e+38
8.79310 6.16155e+38
9.31034 5.49980e+38
9.82759 4.73399e+38
10.34483 4.07482e+38
10.86207 3.50744e+38
11.37931 3.01905e+38
11.89655 2.59867e+38
12.41379 2.23683e+38
12.93103 1.92537e+38
13.44828 1.65728e+38
13.96552 1.42651e+38
14.48276 1.22788e+38
15.00000 1.05691e+38
