# t[days] Lbol[erg/s]
0.51724 7.51920e+40
1.03448 7.51920e+40
1.55172 2.52135e+40
2.06897 1.31182e+40
2.58621 8.00150e+39
3.10345 5.31222e+39
3.62069 3.82703e+39
4.13793 2.85436e+39
4.65517 2.21163e+39
5.17241 1.72178e+39
5.68966 1.40351e+39
6.20690 1.14676e+39
6.72414 9.44016e+38
7.24138 7.87969e+38
7.75862 6.68766e+38
8.27586 5.76730e+38
8.79310 4.87799e+38
9.31034 4.20360e+38
9.82759 3.64511e+38
10.34483 3.16081e+38
10.86207 2.74086e+38
11.37931 2.37671e+38
11.89655 2.06093e+38
12.41379 1.78711e+38
12.93103 1.54968e+38
13.44828 1.34378e+38
13.96552 1.16525e+38
14.48276 1.01043e+38
15.00000 8.76183e+37
