# t[days] u g r i z y J H K
0.51724 -14.948 -15.492 -15.438 -15.054 -14.826 -14.729 -14.308 -14.102 -13.811 
1.03448 -14.948 -15.633 -16.373 -16.427 -16.220 -15.980 -15.710 -15.582 -15.087 
1.55172 -14.077 -15.633 -16.373 -16.427 -16.220 -15.980 -15.849 -15.783 -15.615 
2.06897 -13.203 -15.079 -15.998 -16.121 -16.028 -15.882 -15.849 -15.783 -15.615 
2.58621 -12.224 -14.472 -15.445 -15.613 -15.489 -15.452 -15.492 -15.616 -15.498 
3.10345 -11.443 -13.847 -14.863 -15.002 -14.957 -14.899 -15.118 -15.348 -15.369 
3.62069 -10.719 -13.257 -14.314 -14.500 -14.405 -14.443 -14.714 -14.942 -15.155 
4.13793 -9.766 -12.694 -13.827 -14.010 -13.942 -13.914 -14.307 -14.738 -14.860 
4.65517 -8.858 -12.084 -13.359 -13.588 -13.530 -13.520 -13.972 -14.457 -14.660 
5.17241 -7.974 -11.562 -12.879 -13.232 -13.157 -13.156 -13.612 -14.199 -14.490 
5.68966 -7.253 -10.922 -12.424 -12.813 -12.770 -12.714 -13.317 -13.968 -14.361 
6.20690 -6.362 -10.344 -11.910 -12.414 -12.441 -12.436 -13.024 -13.752 -14.192 
6.72414 -5.524 -9.689 -11.481 -12.029 -12.041 -12.011 -12.720 -13.523 -14.046 
7.24138 -4.432 -9.104 -10.908 -11.600 -11.709 -11.671 -12.374 -13.342 -13.892 
7.75862 -3.351 -8.374 -10.365 -11.159 -11.335 -11.416 -12.169 -13.188 -13.769 
8.27586 -2.682 -7.775 -9.811 -10.680 -10.972 -11.062 -11.889 -12.945 -13.650 
8.79310 -1.437 -7.094 -9.291 -10.228 -10.483 -10.562 -11.572 -12.735 -13.433 
9.31034 -1.029 -6.602 -8.699 -9.700 -10.201 -10.325 -11.270 -12.489 -13.275 
9.82759 -0.272 -5.856 -8.171 -9.329 -9.716 -9.794 -11.022 -12.284 -13.116 
10.34483 -0.255 -5.216 -7.517 -8.945 -9.248 -9.570 -10.641 -12.083 -12.929 
10.86207 2.530 -4.236 -7.167 -8.390 -8.881 -9.123 -10.385 -11.804 -12.801 
11.37931 3.572 -4.121 -6.515 -8.026 -8.666 -8.799 -10.069 -11.650 -12.601 
11.89655 4.614 -3.523 -6.040 -7.618 -8.026 -8.298 -9.747 -11.323 -12.445 
12.41379 5.657 -3.474 -5.676 -7.039 -7.671 -8.083 -9.481 -11.126 -12.219 
12.93103 6.699 -2.610 -5.374 -6.773 -7.340 -7.453 -9.254 -10.959 -12.002 
13.44828 7.741 -2.447 -4.966 -6.399 -7.028 -7.212 -9.001 -10.581 -11.786 
13.96552 8.783 -1.199 -4.315 -5.975 -6.644 -6.728 -8.480 -10.315 -11.604 
14.48276 9.826 -0.343 -3.920 -5.321 -6.324 -6.036 -8.175 -10.014 -11.344 
15.00000 9.826 -0.194 -3.142 -5.224 -6.254 -5.804 -7.502 -9.584 -10.995 
