# t[days] Lbol[erg/s]
0.51724 2.27115e+41
1.03448 6.63723e+41
1.55172 9.40106e+41
2.06897 9.40106e+41
2.58621 6.26988e+41
3.10345 4.09376e+41
3.62069 2.64327e+41
4.13793 1.68536e+41
4.65517 1.16527e+41
5.17241 8.43890e+40
5.68966 6.47306e+40
6.20690 5.18588e+40
6.72414 4.31694e+40
7.24138 3.65714e+40
7.75862 3.14979e+40
8.27586 2.73102e+40
8.79310 2.39427e+40
9.31034 2.10072e+40
9.82759 1.87044e+40
10.34483 1.66540e+40
10.86207 1.48284e+40
11.37931 1.32029e+40
11.89655 1.17556e+40
12.41379 1.04669e+40
12.93103 9.31955e+39
13.44828 8.29793e+39
13.96552 7.38831e+39
14.48276 6.57840e+39
15.00000 5.85727e+39
