# t[days] Lbol[erg/s]
0.51724 4.51655e+41
1.03448 1.19372e+42
1.55172 1.19372e+42
2.06897 9.28964e+41
2.58621 7.03858e+41
3.10345 5.38291e+41
3.62069 3.92582e+41
4.13793 2.90846e+41
4.65517 2.22971e+41
5.17241 1.73580e+41
5.68966 1.39712e+41
6.20690 1.13385e+41
6.72414 9.31130e+40
7.24138 7.81796e+40
7.75862 6.63380e+40
8.27586 5.68107e+40
8.79310 4.89818e+40
9.31034 4.30282e+40
9.82759 3.79155e+40
10.34483 3.34104e+40
10.86207 2.94406e+40
11.37931 2.59424e+40
11.89655 2.28599e+40
12.41379 2.01437e+40
12.93103 1.77502e+40
13.44828 1.56411e+40
13.96552 1.37826e+40
14.48276 1.21450e+40
15.00000 1.07019e+40
