# t[days] Lbol[erg/s]
0.51724 1.50480e+41
1.03448 1.50480e+41
1.55172 6.45229e+40
2.06897 2.69526e+40
2.58621 1.75537e+40
3.10345 1.51824e+40
3.62069 1.40670e+40
4.13793 1.21322e+40
4.65517 1.01550e+40
5.17241 8.42548e+39
5.68966 6.96786e+39
6.20690 5.46525e+39
6.72414 4.68962e+39
7.24138 3.70815e+39
7.75862 3.06243e+39
8.27586 2.57492e+39
8.79310 2.18516e+39
9.31034 1.84635e+39
9.82759 1.30941e+39
10.34483 9.28620e+38
10.86207 6.58567e+38
11.37931 4.67048e+38
11.89655 3.31225e+38
12.41379 2.34901e+38
12.93103 1.66589e+38
13.44828 1.18143e+38
13.96552 8.37860e+37
14.48276 5.94201e+37
15.00000 4.21401e+37
