# t[days] u g r i z y J H K
0.51724 -13.287 -14.115 -14.265 -13.887 -13.683 -13.629 -13.155 -13.070 -12.659 
1.03448 -13.287 -14.115 -14.645 -14.880 -14.866 -14.688 -14.417 -14.186 -14.233 
1.55172 -11.870 -13.808 -14.645 -14.880 -15.208 -15.227 -15.131 -14.896 -14.702 
2.06897 -10.499 -12.797 -14.060 -14.847 -15.208 -15.227 -15.131 -14.896 -14.702 
2.58621 -10.466 -11.828 -13.002 -13.944 -14.346 -14.410 -14.454 -14.344 -14.097 
3.10345 -10.235 -11.079 -12.196 -13.152 -13.640 -13.820 -13.804 -13.886 -13.766 
3.62069 -9.475 -10.329 -11.609 -12.540 -13.106 -13.333 -13.432 -13.459 -13.180 
4.13793 -8.607 -9.870 -10.969 -12.167 -12.693 -13.061 -13.194 -13.260 -13.180 
4.65517 -7.955 -9.304 -10.793 -11.906 -12.563 -12.863 -13.127 -13.244 -13.225 
5.17241 -7.274 -8.952 -10.355 -11.575 -12.494 -12.683 -13.019 -13.210 -13.225 
5.68966 -6.598 -8.465 -10.042 -11.457 -12.244 -12.625 -12.945 -13.097 -13.095 
6.20690 -5.917 -7.981 -9.886 -11.147 -11.954 -12.413 -12.857 -13.034 -13.095 
6.72414 -5.324 -7.566 -9.325 -10.842 -11.824 -12.258 -12.743 -13.023 -13.132 
7.24138 -4.628 -6.869 -9.189 -10.819 -11.752 -12.141 -12.647 -12.959 -13.132 
7.75862 -3.898 -6.700 -9.008 -10.337 -11.367 -11.948 -12.475 -12.904 -13.015 
8.27586 -3.096 -6.038 -8.726 -10.171 -11.242 -11.578 -12.324 -12.803 -13.015 
8.79310 -2.446 -5.685 -8.268 -9.766 -10.849 -11.469 -12.140 -12.716 -12.903 
9.31034 -1.771 -5.027 -7.562 -9.356 -10.733 -11.127 -12.078 -12.549 -12.848 
9.82759 -1.710 -5.000 -7.355 -9.292 -10.512 -10.933 -11.784 -12.447 -12.656 
10.34483 -0.938 -4.325 -6.840 -9.073 -10.394 -10.933 -11.689 -12.311 -12.569 
10.86207 -0.394 -3.343 -6.521 -8.389 -9.778 -10.609 -11.490 -12.069 -12.561 
11.37931 0.652 -3.157 -6.048 -8.383 -9.575 -10.394 -11.202 -11.947 -12.333 
11.89655 1.271 -2.811 -5.778 -8.175 -9.332 -10.092 -11.149 -11.918 -12.310 
12.41379 1.891 -2.004 -5.720 -7.671 -9.172 -10.030 -10.981 -11.758 -12.234 
12.93103 2.510 -1.597 -5.023 -7.293 -8.699 -9.477 -10.755 -11.630 -11.976 
13.44828 3.130 -0.621 -3.911 -6.939 -8.552 -9.189 -10.435 -11.411 -11.905 
13.96552 3.749 -0.621 -3.332 -6.506 -8.168 -8.920 -10.365 -11.376 -11.650 
14.48276 4.369 -0.197 -3.230 -6.260 -7.803 -8.715 -10.124 -11.075 -11.638 
15.00000 4.369 0.000 -2.000 -5.741 -7.402 -8.389 -9.731 -11.070 -11.459 
