# t[days] Lbol[erg/s]
0.51724 6.29801e+41
1.03448 1.39275e+42
1.55172 1.39275e+42
2.06897 1.04822e+42
2.58621 7.08119e+41
3.10345 4.76016e+41
3.62069 3.15801e+41
4.13793 2.17341e+41
4.65517 1.55364e+41
5.17241 1.18331e+41
5.68966 9.07070e+40
6.20690 7.31651e+40
6.72414 6.07023e+40
7.24138 5.06531e+40
7.75862 4.31390e+40
8.27586 3.80228e+40
8.79310 3.25746e+40
9.31034 2.85563e+40
9.82759 2.50774e+40
10.34483 2.20224e+40
10.86207 1.93395e+40
11.37931 1.69835e+40
11.89655 1.49145e+40
12.41379 1.30976e+40
12.93103 1.15020e+40
13.44828 1.01008e+40
13.96552 8.87024e+39
14.48276 7.78964e+39
15.00000 6.84067e+39
