# t[days] Lbol[erg/s]
0.51724 3.68606e+41
1.03448 5.72744e+41
1.55172 5.72744e+41
2.06897 4.82275e+41
2.58621 3.79788e+41
3.10345 2.84673e+41
3.62069 2.02653e+41
4.13793 1.44712e+41
4.65517 1.03507e+41
5.17241 7.72519e+40
5.68966 5.73014e+40
6.20690 4.46434e+40
6.72414 3.58639e+40
7.24138 2.82193e+40
7.75862 2.36135e+40
8.27586 1.98107e+40
8.79310 1.69247e+40
9.31034 1.49303e+40
9.82759 1.23592e+40
10.34483 1.02309e+40
10.86207 8.46912e+39
11.37931 7.01070e+39
11.89655 5.80343e+39
12.41379 4.80405e+39
12.93103 3.97678e+39
13.44828 3.29196e+39
13.96552 2.72507e+39
14.48276 2.25580e+39
15.00000 1.86734e+39
