# t[days] Lbol[erg/s]
0.51724 8.43158e+40
1.03448 8.43158e+40
1.55172 2.81198e+40
2.06897 1.36043e+40
2.58621 8.33559e+39
3.10345 5.76477e+39
3.62069 4.10800e+39
4.13793 3.10638e+39
4.65517 2.42511e+39
5.17241 1.99785e+39
5.68966 1.61409e+39
6.20690 1.33251e+39
6.72414 1.12875e+39
7.24138 9.72768e+38
7.75862 8.21134e+38
8.27586 7.25531e+38
8.79310 6.22914e+38
9.31034 5.45499e+38
9.82759 4.79421e+38
10.34483 4.21348e+38
10.86207 3.70309e+38
11.37931 3.25452e+38
11.89655 2.86029e+38
12.41379 2.51382e+38
12.93103 2.20931e+38
13.44828 1.94169e+38
13.96552 1.70649e+38
14.48276 1.49978e+38
15.00000 1.31811e+38
