# t[days] Lbol[erg/s]
0.51724 1.22887e+41
1.03448 1.25958e+41
1.55172 1.25958e+41
2.06897 6.30592e+40
2.58621 3.32016e+40
3.10345 2.22808e+40
3.62069 1.64273e+40
4.13793 1.27558e+40
4.65517 1.03961e+40
5.17241 9.39861e+39
5.68966 7.67591e+39
6.20690 6.35202e+39
6.72414 5.62773e+39
7.24138 4.19002e+39
7.75862 3.14007e+39
8.27586 2.54771e+39
8.79310 2.02747e+39
9.31034 1.61775e+39
9.82759 1.42229e+39
10.34483 1.25045e+39
10.86207 1.09937e+39
11.37931 9.66550e+38
11.89655 8.49772e+38
12.41379 7.47104e+38
12.93103 6.56840e+38
13.44828 5.77481e+38
13.96552 5.07711e+38
14.48276 4.46370e+38
15.00000 3.92440e+38
