# t[days] Lbol[erg/s]
0.51724 3.10964e+41
1.03448 3.10964e+41
1.55172 1.41926e+41
2.06897 6.71368e+40
2.58621 2.33059e+40
3.10345 9.78097e+39
3.62069 4.10972e+39
4.13793 2.00340e+39
4.65517 1.85360e+39
5.17241 1.31345e+39
5.68966 9.99069e+38
6.20690 8.69922e+38
6.72414 6.15326e+38
7.24138 4.42715e+38
7.75862 3.23863e+38
8.27586 3.11494e+38
8.79310 2.14112e+38
9.31034 1.63279e+38
9.82759 1.31439e+38
10.34483 1.05808e+38
10.86207 8.51746e+37
11.37931 6.85651e+37
11.89655 5.51946e+37
12.41379 4.44314e+37
12.93103 3.57670e+37
13.44828 2.87923e+37
13.96552 2.31776e+37
14.48276 1.86579e+37
15.00000 1.50195e+37
