# t[days] u g r i z y J H K
0.51724 -12.755 -14.033 -14.798 -15.267 -15.540 -15.526 -15.206 -14.745 -14.166 
1.03448 -12.755 -14.033 -14.798 -15.267 -15.540 -15.526 -15.272 -15.035 -14.650 
1.55172 -11.216 -13.056 -14.181 -14.867 -15.238 -15.329 -15.272 -15.035 -14.650 
2.06897 -9.466 -11.876 -13.263 -14.142 -14.528 -14.739 -14.830 -14.650 -14.338 
2.58621 -7.734 -10.544 -12.140 -13.152 -13.743 -13.975 -14.131 -14.125 -13.908 
3.10345 -6.124 -9.082 -11.068 -12.238 -12.859 -13.190 -13.456 -13.525 -13.449 
3.62069 -2.654 -7.704 -9.862 -11.052 -11.839 -12.169 -12.626 -12.811 -12.772 
4.13793 0.615 -5.749 -8.405 -9.935 -10.733 -11.283 -11.718 -12.107 -12.086 
4.65517 2.981 -4.176 -6.917 -8.872 -9.663 -10.401 -10.958 -11.265 -11.496 
5.17241 5.347 0.198 -5.838 -7.005 -7.989 -9.176 -10.123 -10.669 -10.818 
5.68966 7.713 2.347 -3.073 -6.492 -7.621 -8.558 -9.097 -9.951 -10.361 
6.20690 10.080 4.495 -3.039 -5.213 -7.009 -7.745 -8.315 -9.216 -9.930 
6.72414 12.446 6.644 0.013 -5.017 -5.502 -5.576 -7.209 -8.290 -9.160 
7.24138 14.812 8.792 1.697 0.029 -5.167 -4.836 -7.036 -7.848 -8.445 
7.75862 17.178 10.941 3.381 1.809 -4.933 -4.116 -6.709 -7.170 -7.911 
8.27586 19.545 13.089 5.065 3.589 -0.993 -4.093 -5.239 -6.204 -7.491 
8.79310 21.911 15.238 6.748 5.369 3.180 -4.069 -5.072 -6.020 -7.152 
9.31034 24.277 17.386 8.432 7.149 5.217 -3.334 0.967 -5.817 -6.805 
9.82759 26.643 19.535 10.116 8.929 7.255 -2.599 2.603 -2.849 -6.458 
10.34483 29.010 21.683 11.800 10.709 9.293 -1.864 4.238 0.322 -4.723 
10.86207 31.376 23.832 13.483 12.490 11.330 -1.129 5.873 1.628 -2.989 
11.37931 33.742 25.980 15.167 14.270 13.368 -0.394 7.509 2.933 -1.254 
11.89655 36.108 28.129 16.851 16.050 15.406 0.342 9.144 4.238 -0.303 
12.41379 38.475 30.277 18.535 17.830 17.443 1.077 10.779 5.543 0.648 
12.93103 40.841 32.426 20.218 19.610 19.481 1.812 12.414 6.848 2.069 
13.44828 43.207 34.574 21.902 21.390 21.519 2.547 14.050 8.153 3.490 
13.96552 45.573 36.723 23.586 23.171 23.557 3.282 15.685 9.459 4.911 
14.48276 47.940 38.871 25.270 24.951 25.594 4.017 17.320 10.764 6.332 
15.00000 47.940 38.871 25.270 24.951 25.594 4.017 17.320 10.764 6.332 
