# t[days] Lbol[erg/s]
0.51724 8.71366e+40
1.03448 8.71366e+40
1.55172 2.62898e+40
2.06897 1.28661e+40
2.58621 7.92207e+39
3.10345 5.39201e+39
3.62069 3.89231e+39
4.13793 3.02588e+39
4.65517 2.36378e+39
5.17241 1.87377e+39
5.68966 1.52753e+39
6.20690 1.27775e+39
6.72414 1.06244e+39
7.24138 9.11896e+38
7.75862 7.73610e+38
8.27586 6.61124e+38
8.79310 5.77224e+38
9.31034 4.98723e+38
9.82759 4.43233e+38
10.34483 3.93917e+38
10.86207 3.50088e+38
11.37931 3.11135e+38
11.89655 2.76517e+38
12.41379 2.45751e+38
12.93103 2.18407e+38
13.44828 1.94106e+38
13.96552 1.72509e+38
14.48276 1.53315e+38
15.00000 1.36256e+38
