# t[days] u g r i z y J H K
0.51724 -15.386 -15.838 -15.750 -15.385 -14.870 -14.435 -13.802 -12.866 -13.338 
1.03448 -15.386 -16.231 -16.917 -16.786 -16.475 -15.966 -15.248 -14.998 -14.959 
1.55172 -14.771 -16.231 -16.917 -16.786 -16.475 -15.966 -15.298 -15.288 -15.173 
2.06897 -13.862 -15.670 -16.518 -16.651 -16.289 -15.853 -15.298 -15.288 -15.173 
2.58621 -12.969 -15.028 -15.991 -16.112 -15.706 -15.332 -14.807 -14.909 -14.804 
3.10345 -12.074 -14.416 -15.425 -15.506 -15.114 -14.679 -14.361 -14.489 -14.561 
3.62069 -11.198 -13.793 -14.850 -15.008 -14.653 -14.309 -13.917 -14.193 -14.357 
4.13793 -10.363 -13.218 -14.361 -14.534 -14.271 -13.900 -13.541 -13.904 -14.092 
4.65517 -9.579 -12.665 -13.905 -14.135 -13.871 -13.603 -13.351 -13.723 -13.995 
5.17241 -8.766 -12.129 -13.487 -13.765 -13.592 -13.267 -13.117 -13.610 -13.857 
5.68966 -8.004 -11.554 -13.033 -13.414 -13.301 -12.985 -12.983 -13.520 -13.848 
6.20690 -7.172 -10.986 -12.570 -13.024 -12.964 -12.774 -12.803 -13.440 -13.714 
6.72414 -6.260 -10.406 -12.075 -12.653 -12.658 -12.481 -12.570 -13.297 -13.692 
7.24138 -5.783 -9.803 -11.564 -12.196 -12.300 -12.131 -12.406 -13.182 -13.632 
7.75862 -4.896 -9.196 -11.070 -11.779 -11.878 -11.760 -12.175 -13.025 -13.531 
8.27586 -4.327 -8.579 -10.563 -11.296 -11.494 -11.423 -11.946 -12.885 -13.424 
8.79310 -3.731 -7.972 -9.976 -10.875 -11.076 -11.118 -11.632 -12.686 -13.314 
9.31034 -2.681 -7.327 -9.401 -10.386 -10.698 -10.721 -11.377 -12.523 -13.186 
9.82759 -2.143 -6.878 -8.978 -9.961 -10.250 -10.316 -11.146 -12.263 -13.037 
10.34483 -1.344 -6.510 -8.408 -9.543 -9.909 -10.076 -10.887 -12.138 -12.901 
10.86207 -1.004 -5.954 -8.043 -9.036 -9.422 -9.539 -10.624 -11.905 -12.717 
11.37931 -1.004 -5.369 -7.466 -8.491 -9.026 -9.290 -10.271 -11.711 -12.609 
11.89655 1.113 -4.989 -6.978 -8.092 -8.713 -8.871 -10.019 -11.480 -12.444 
12.41379 1.871 -4.137 -6.379 -7.836 -8.102 -8.291 -9.726 -11.304 -12.266 
12.93103 2.630 -3.931 -6.059 -7.431 -7.918 -8.073 -9.432 -11.104 -12.065 
13.44828 3.389 -3.147 -5.451 -6.870 -7.416 -7.761 -9.121 -10.830 -11.883 
13.96552 4.147 -2.791 -5.108 -6.465 -6.976 -7.374 -8.785 -10.480 -11.710 
14.48276 4.906 -2.178 -4.594 -5.966 -6.675 -7.017 -8.404 -10.251 -11.427 
15.00000 4.906 -1.523 -4.189 -5.443 -6.249 -6.560 -8.131 -9.874 -11.186 
