# t[days] Lbol[erg/s]
0.51724 6.62418e+40
1.03448 6.62418e+40
1.55172 3.35314e+40
2.06897 1.64335e+40
2.58621 9.01303e+39
3.10345 5.74388e+39
3.62069 4.03827e+39
4.13793 3.01667e+39
4.65517 2.36295e+39
5.17241 1.90153e+39
5.68966 1.55501e+39
6.20690 1.28117e+39
6.72414 1.07925e+39
7.24138 9.21164e+38
7.75862 7.98508e+38
8.27586 6.76773e+38
8.79310 5.99577e+38
9.31034 5.20229e+38
9.82759 4.63017e+38
10.34483 4.12098e+38
10.86207 3.66778e+38
11.37931 3.26442e+38
11.89655 2.90542e+38
12.41379 2.58590e+38
12.93103 2.30152e+38
13.44828 2.04841e+38
13.96552 1.82314e+38
14.48276 1.62265e+38
15.00000 1.44420e+38
