# t[days] u g r i z y J H K
0.51724 -14.554 -14.933 -14.699 -14.167 -13.949 -13.793 -12.990 -12.562 -12.327 
1.03448 -15.292 -16.054 -16.126 -15.766 -15.378 -15.156 -14.156 -13.899 -13.858 
1.55172 -15.355 -16.510 -16.927 -16.845 -16.488 -16.094 -15.308 -15.024 -15.024 
2.06897 -15.355 -16.510 -16.927 -16.957 -16.857 -16.500 -15.683 -15.464 -15.183 
2.58621 -14.624 -16.016 -16.644 -16.957 -16.857 -16.500 -15.683 -15.464 -15.183 
3.10345 -13.982 -15.468 -16.248 -16.633 -16.519 -16.082 -15.317 -15.198 -14.977 
3.62069 -13.234 -14.968 -15.871 -16.270 -16.076 -15.563 -14.932 -14.952 -14.750 
4.13793 -12.642 -14.548 -15.496 -15.873 -15.647 -15.148 -14.505 -14.491 -14.479 
4.65517 -12.074 -14.068 -15.113 -15.456 -15.209 -14.675 -14.140 -14.195 -14.210 
5.17241 -11.430 -13.660 -14.731 -15.076 -14.795 -14.318 -13.755 -13.865 -13.958 
5.68966 -10.930 -13.266 -14.389 -14.722 -14.464 -13.909 -13.432 -13.645 -13.622 
6.20690 -10.440 -12.938 -14.098 -14.453 -14.180 -13.645 -13.223 -13.378 -13.500 
6.72414 -9.986 -12.654 -13.876 -14.218 -13.952 -13.470 -13.048 -13.298 -13.396 
7.24138 -9.576 -12.334 -13.616 -13.991 -13.726 -13.238 -12.902 -13.121 -13.243 
7.75862 -9.167 -12.037 -13.361 -13.771 -13.521 -13.100 -12.752 -13.033 -13.216 
8.27586 -8.739 -11.716 -13.136 -13.552 -13.338 -12.944 -12.690 -12.983 -13.134 
8.79310 -8.370 -11.467 -12.929 -13.365 -13.201 -12.797 -12.571 -12.954 -13.082 
9.31034 -8.094 -11.272 -12.739 -13.212 -13.058 -12.699 -12.557 -12.934 -13.044 
9.82759 -7.511 -10.890 -12.461 -12.942 -12.826 -12.489 -12.407 -12.809 -12.990 
10.34483 -7.157 -10.620 -12.259 -12.787 -12.683 -12.403 -12.359 -12.799 -12.984 
10.86207 -6.822 -10.303 -11.976 -12.557 -12.515 -12.242 -12.277 -12.735 -12.951 
11.37931 -6.496 -10.115 -11.769 -12.361 -12.312 -12.088 -12.180 -12.687 -12.939 
11.89655 -5.980 -9.773 -11.497 -12.140 -12.172 -11.918 -12.097 -12.643 -12.908 
12.41379 -5.584 -9.412 -11.234 -11.934 -12.010 -11.735 -11.954 -12.552 -12.876 
12.93103 -5.513 -9.225 -10.984 -11.704 -11.773 -11.614 -11.845 -12.485 -12.820 
13.44828 -5.028 -8.820 -10.747 -11.486 -11.582 -11.387 -11.678 -12.391 -12.736 
13.96552 -4.590 -8.590 -10.531 -11.259 -11.372 -11.185 -11.600 -12.338 -12.728 
14.48276 -4.149 -8.409 -10.244 -11.023 -11.163 -11.092 -11.509 -12.201 -12.641 
15.00000 -3.864 -8.055 -9.947 -10.784 -10.972 -10.789 -11.351 -12.100 -12.578 
