# t[days] u g r i z y J H K
0.51724 -14.959 -15.723 -15.953 -15.859 -15.384 -14.990 -14.062 -13.151 -12.790 
1.03448 -14.959 -15.723 -16.232 -16.061 -15.628 -15.203 -14.575 -14.350 -13.976 
1.55172 -13.973 -15.632 -16.232 -16.061 -15.628 -15.203 -14.575 -14.350 -13.976 
2.06897 -12.895 -14.853 -15.503 -15.396 -15.027 -14.685 -14.248 -14.164 -13.971 
2.58621 -11.696 -14.013 -14.750 -14.674 -14.359 -14.120 -13.819 -13.876 -13.812 
3.10345 -10.607 -13.185 -14.054 -14.099 -13.884 -13.634 -13.431 -13.567 -13.637 
3.62069 -9.473 -12.394 -13.424 -13.596 -13.417 -13.217 -13.121 -13.481 -13.611 
4.13793 -8.130 -11.565 -12.780 -13.074 -13.000 -12.867 -12.898 -13.371 -13.574 
4.65517 -6.917 -10.668 -12.097 -12.557 -12.556 -12.469 -12.660 -13.184 -13.543 
5.17241 -5.647 -9.745 -11.416 -11.952 -12.039 -12.091 -12.339 -13.038 -13.491 
5.68966 -4.932 -8.865 -10.656 -11.273 -11.516 -11.596 -12.008 -12.860 -13.329 
6.20690 -3.539 -7.979 -9.946 -10.666 -10.955 -11.094 -11.657 -12.637 -13.175 
6.72414 -2.521 -7.246 -9.126 -10.087 -10.409 -10.549 -11.285 -12.350 -13.016 
7.24138 -2.000 -6.392 -8.486 -9.478 -9.791 -9.956 -10.847 -12.048 -12.789 
7.75862 -0.593 -5.614 -7.742 -8.735 -9.178 -9.368 -10.466 -11.752 -12.596 
8.27586 1.959 -4.962 -7.076 -8.100 -8.591 -8.956 -10.084 -11.467 -12.373 
8.79310 3.337 -4.414 -6.400 -7.412 -7.997 -8.480 -9.703 -11.174 -12.227 
9.31034 4.715 -4.018 -5.691 -7.189 -7.748 -7.960 -9.265 -10.906 -11.952 
9.82759 6.093 -2.905 -5.247 -6.409 -7.065 -7.187 -8.864 -10.577 -11.764 
10.34483 7.471 -2.613 -4.656 -5.809 -6.498 -7.054 -8.393 -10.297 -11.509 
10.86207 8.849 -2.016 -4.542 -5.178 -5.722 -6.282 -8.114 -9.978 -11.263 
11.37931 10.227 0.178 -3.724 -5.114 -5.585 -5.588 -7.814 -9.640 -11.096 
11.89655 11.605 1.096 -3.635 -4.897 -5.057 -5.223 -7.244 -9.312 -10.740 
12.41379 12.983 2.015 -1.939 -4.181 -4.741 -5.223 -6.921 -9.088 -10.508 
12.93103 14.361 2.933 -1.661 -3.435 -4.548 -4.828 -6.678 -8.693 -10.290 
13.44828 15.739 3.851 1.099 -2.695 -3.800 -4.702 -6.161 -8.392 -10.025 
13.96552 17.117 4.770 2.227 -2.224 -3.214 -3.642 -5.783 -8.285 -9.630 
14.48276 18.495 5.688 3.355 -1.894 -3.012 -2.224 -5.082 -7.634 -9.430 
15.00000 18.495 5.688 3.355 -1.886 -1.330 -2.000 -4.919 -7.355 -9.071 
