# t[days] u g r i z y J H K
0.51724 -13.738 -14.683 -14.770 -14.610 -14.598 -14.662 -14.229 -13.880 -13.199 
1.03448 -13.738 -14.683 -14.985 -15.459 -15.761 -15.738 -15.580 -15.261 -14.964 
1.55172 -12.639 -14.058 -14.985 -15.459 -15.761 -15.738 -15.580 -15.332 -15.172 
2.06897 -11.831 -13.188 -14.386 -15.042 -15.303 -15.465 -15.448 -15.380 -15.178 
2.58621 -10.851 -12.574 -13.919 -14.848 -15.140 -15.352 -15.387 -15.380 -15.178 
3.10345 -9.993 -11.988 -13.601 -14.561 -15.037 -15.229 -15.360 -15.401 -15.218 
3.62069 -9.061 -11.458 -13.147 -14.280 -14.844 -15.081 -15.324 -15.401 -15.270 
4.13793 -8.173 -10.865 -12.680 -13.966 -14.557 -14.844 -15.182 -15.319 -15.270 
4.65517 -7.215 -10.252 -12.241 -13.607 -14.297 -14.654 -15.026 -15.230 -15.226 
5.17241 -6.396 -9.510 -11.748 -13.183 -13.957 -14.351 -14.842 -15.094 -15.179 
5.68966 -5.164 -8.828 -11.126 -12.713 -13.629 -14.047 -14.618 -14.953 -15.059 
6.20690 -4.535 -7.896 -10.667 -12.305 -13.170 -13.671 -14.345 -14.735 -14.902 
6.72414 -3.309 -7.373 -9.930 -11.786 -12.717 -13.319 -14.076 -14.564 -14.718 
7.24138 -2.798 -6.951 -9.514 -11.311 -12.423 -12.941 -13.752 -14.351 -14.585 
7.75862 -1.436 -5.741 -8.666 -10.711 -11.953 -12.517 -13.444 -14.104 -14.359 
8.27586 -0.564 -5.333 -8.050 -10.263 -11.285 -11.993 -13.163 -13.795 -14.158 
8.79310 0.458 -4.844 -7.426 -9.650 -10.933 -11.602 -12.735 -13.549 -13.877 
9.31034 1.457 -3.640 -6.944 -9.124 -10.421 -11.200 -12.429 -13.157 -13.665 
9.82759 2.456 -2.877 -6.650 -8.477 -9.939 -10.700 -12.060 -12.976 -13.506 
10.34483 3.454 -0.835 -5.954 -8.129 -9.467 -10.328 -11.650 -12.663 -13.246 
10.86207 4.453 -0.233 -5.710 -7.816 -9.213 -10.015 -11.446 -12.343 -13.031 
11.37931 5.452 0.743 -4.046 -6.971 -8.851 -9.540 -11.022 -12.071 -12.861 
11.89655 6.450 1.619 -3.132 -6.639 -8.025 -9.260 -10.634 -11.787 -12.631 
12.41379 7.449 2.496 -2.339 -5.849 -7.764 -8.974 -10.431 -11.592 -12.361 
12.93103 8.448 3.372 -2.339 -5.068 -7.475 -8.925 -10.030 -11.376 -12.146 
13.44828 9.446 4.249 -2.325 -4.946 -6.893 -7.982 -9.792 -11.187 -11.973 
13.96552 10.445 5.125 0.164 -4.014 -6.682 -7.381 -9.242 -11.014 -11.568 
14.48276 11.443 6.002 0.823 -4.946 -6.330 -7.017 -8.888 -10.516 -11.364 
15.00000 11.443 6.002 0.823 -4.011 -6.219 -6.089 -8.762 -10.235 -11.179 
