# t[days] Lbol[erg/s]
0.51724 2.50828e+41
1.03448 6.38653e+41
1.55172 8.54683e+41
2.06897 8.54683e+41
2.58621 5.87726e+41
3.10345 3.98844e+41
3.62069 2.77115e+41
4.13793 1.98517e+41
4.65517 1.44981e+41
5.17241 1.12249e+41
5.68966 8.87382e+40
6.20690 7.24940e+40
6.72414 6.03163e+40
7.24138 4.89726e+40
7.75862 3.58227e+40
8.27586 2.03863e+40
8.79310 1.10847e+40
9.31034 7.04045e+39
9.82759 5.19330e+39
10.34483 3.83077e+39
10.86207 2.82572e+39
11.37931 2.08436e+39
11.89655 1.53750e+39
12.41379 1.13412e+39
12.93103 8.36567e+38
13.44828 6.17083e+38
13.96552 4.55184e+38
14.48276 3.35761e+38
15.00000 2.47670e+38
