# t[days] u g r i z y J H K
0.51724 -14.121 -15.317 -15.823 -16.003 -16.089 -16.039 -15.832 -15.319 -14.904 
1.03448 -14.121 -15.317 -16.179 -16.776 -17.104 -17.221 -17.011 -16.672 -16.318 
1.55172 -13.163 -15.123 -16.179 -16.776 -17.104 -17.221 -17.141 -16.873 -16.576 
2.06897 -12.175 -14.483 -15.773 -16.533 -16.931 -17.152 -17.141 -16.873 -16.597 
2.58621 -11.244 -13.831 -15.292 -16.139 -16.638 -16.893 -16.936 -16.866 -16.597 
3.10345 -9.945 -13.003 -14.611 -15.652 -16.209 -16.511 -16.657 -16.638 -16.521 
3.62069 -8.806 -12.079 -13.982 -15.051 -15.717 -16.048 -16.342 -16.418 -16.336 
4.13793 -7.329 -11.150 -13.215 -14.478 -15.212 -15.585 -15.956 -16.134 -16.108 
4.65517 -6.036 -10.100 -12.461 -13.830 -14.626 -15.029 -15.529 -15.816 -15.855 
5.17241 -5.146 -9.145 -11.618 -13.200 -14.053 -14.530 -15.136 -15.525 -15.645 
5.68966 -3.115 -8.108 -10.893 -12.572 -13.505 -14.032 -14.724 -15.203 -15.426 
6.20690 -1.602 -6.936 -10.114 -11.948 -12.936 -13.522 -14.292 -14.918 -15.189 
6.72414 -1.185 -6.567 -9.374 -11.332 -12.340 -12.977 -13.899 -14.637 -14.986 
7.24138 2.275 -5.391 -8.659 -10.709 -11.849 -12.507 -13.469 -14.286 -14.745 
7.75862 3.937 -4.671 -8.019 -10.137 -11.329 -11.974 -13.110 -14.017 -14.544 
8.27586 5.599 -4.088 -7.503 -9.567 -10.757 -11.573 -12.726 -13.714 -14.316 
8.79310 7.261 -2.642 -7.100 -9.130 -10.327 -11.059 -12.379 -13.446 -14.122 
9.31034 8.923 -2.464 -6.188 -8.447 -9.905 -10.548 -12.031 -13.219 -13.937 
9.82759 10.585 -1.979 -5.934 -8.060 -9.304 -10.126 -11.570 -12.916 -13.669 
10.34483 12.247 -1.746 -5.198 -7.550 -8.869 -9.780 -11.272 -12.643 -13.509 
10.86207 13.909 -1.729 -4.372 -6.837 -8.399 -9.277 -11.032 -12.350 -13.339 
11.37931 15.572 -0.503 -3.933 -6.518 -7.998 -8.769 -10.555 -12.090 -13.145 
11.89655 17.234 -0.203 -3.719 -6.227 -7.479 -8.624 -10.259 -11.850 -12.957 
12.41379 18.896 2.428 -3.511 -6.095 -7.027 -8.076 -9.894 -11.619 -12.755 
12.93103 20.558 3.263 -2.372 -5.226 -6.684 -7.582 -9.566 -11.342 -12.519 
13.44828 22.220 4.098 -2.042 -4.306 -6.252 -7.310 -9.219 -11.095 -12.330 
13.96552 23.882 4.933 -1.891 -4.101 -5.797 -7.025 -8.893 -10.824 -12.117 
14.48276 25.544 5.767 -1.790 -3.522 -5.548 -6.504 -8.430 -10.586 -11.920 
15.00000 25.544 5.767 -1.333 -3.213 -5.404 -5.988 -8.284 -10.339 -11.691 
