# t[days] Lbol[erg/s]
0.51724 6.63522e+41
1.03448 1.23869e+42
1.55172 1.23869e+42
2.06897 9.24812e+41
2.58621 6.57672e+41
3.10345 4.81025e+41
3.62069 3.51843e+41
4.13793 2.58411e+41
4.65517 1.93974e+41
5.17241 1.47602e+41
5.68966 1.14851e+41
6.20690 9.09330e+40
6.72414 7.35251e+40
7.24138 6.07896e+40
7.75862 5.16718e+40
8.27586 4.43193e+40
8.79310 3.78748e+40
9.31034 3.35432e+40
9.82759 2.94858e+40
10.34483 2.59193e+40
10.86207 2.27841e+40
11.37931 2.00282e+40
11.89655 1.76056e+40
12.41379 1.54760e+40
12.93103 1.36041e+40
13.44828 1.19585e+40
13.96552 1.05120e+40
14.48276 9.24050e+39
15.00000 8.12278e+39
