# t[days] Lbol[erg/s]
0.51724 4.44639e+41
1.03448 1.32848e+42
1.55172 1.32848e+42
2.06897 9.86494e+41
2.58621 5.35065e+41
3.10345 2.86134e+41
3.62069 1.67130e+41
4.13793 1.16393e+41
4.65517 9.07466e+40
5.17241 7.41908e+40
5.68966 6.63462e+40
6.20690 6.31346e+40
6.72414 5.75467e+40
7.24138 5.08184e+40
7.75862 4.59370e+40
8.27586 3.90193e+40
8.79310 3.71034e+40
9.31034 3.23436e+40
9.82759 2.81575e+40
10.34483 2.45131e+40
10.86207 2.13404e+40
11.37931 1.85784e+40
11.89655 1.61739e+40
12.41379 1.40805e+40
12.93103 1.22581e+40
13.44828 1.06716e+40
13.96552 9.29039e+39
14.48276 8.08796e+39
15.00000 7.04116e+39
