# t[days] Lbol[erg/s]
0.51724 5.26651e+41
1.03448 1.24486e+42
1.55172 1.24486e+42
2.06897 1.01154e+42
2.58621 8.12227e+41
3.10345 6.25751e+41
3.62069 4.81172e+41
4.13793 3.73692e+41
4.65517 2.97954e+41
5.17241 2.35419e+41
5.68966 1.89132e+41
6.20690 1.53821e+41
6.72414 1.24077e+41
7.24138 1.04115e+41
7.75862 8.70839e+40
8.27586 7.53254e+40
8.79310 6.37948e+40
9.31034 5.56705e+40
9.82759 4.82129e+40
10.34483 4.17544e+40
10.86207 3.61610e+40
11.37931 3.13168e+40
11.89655 2.71217e+40
12.41379 2.34885e+40
12.93103 2.03419e+40
13.44828 1.76169e+40
13.96552 1.52570e+40
14.48276 1.32132e+40
15.00000 1.14431e+40
