# t[days] Lbol[erg/s]
0.51724 5.82204e+40
1.03448 5.82204e+40
1.55172 3.20768e+40
2.06897 1.58665e+40
2.58621 8.52624e+39
3.10345 5.43834e+39
3.62069 3.83920e+39
4.13793 2.93043e+39
4.65517 2.38972e+39
5.17241 1.88928e+39
5.68966 1.58544e+39
6.20690 1.35654e+39
6.72414 1.14659e+39
7.24138 9.90088e+38
7.75862 8.53044e+38
8.27586 7.44831e+38
8.79310 6.52865e+38
9.31034 5.86118e+38
9.82759 5.08163e+38
10.34483 4.40577e+38
10.86207 3.81980e+38
11.37931 3.31176e+38
11.89655 2.87129e+38
12.41379 2.48940e+38
12.93103 2.15831e+38
13.44828 1.87125e+38
13.96552 1.62237e+38
14.48276 1.40659e+38
15.00000 1.21952e+38
