# t[days] Lbol[erg/s]
0.51724 2.51834e+41
1.03448 3.58612e+41
1.55172 3.58612e+41
2.06897 2.90398e+41
2.58621 2.31048e+41
3.10345 1.76570e+41
3.62069 1.31490e+41
4.13793 9.46930e+40
4.65517 7.09771e+40
5.17241 5.26967e+40
5.68966 4.07055e+40
6.20690 3.24625e+40
6.72414 2.59732e+40
7.24138 2.14609e+40
7.75862 1.79724e+40
8.27586 1.54323e+40
8.79310 1.30676e+40
9.31034 1.15279e+40
9.82759 1.00782e+40
10.34483 8.81075e+39
10.86207 7.70270e+39
11.37931 6.73401e+39
11.89655 5.88714e+39
12.41379 5.14677e+39
12.93103 4.49951e+39
13.44828 3.93365e+39
13.96552 3.43895e+39
14.48276 3.00647e+39
15.00000 2.62837e+39
