# t[days] u g r i z y J H K
0.51724 -13.023 -14.008 -14.240 -14.202 -13.966 -13.684 -13.592 -12.897 -13.247 
1.03448 -13.023 -14.008 -14.240 -14.202 -13.966 -13.888 -13.915 -13.957 -13.849 
1.55172 -11.891 -12.971 -13.478 -13.761 -13.762 -13.888 -13.915 -13.957 -13.902 
2.06897 -10.603 -12.013 -12.741 -13.164 -13.387 -13.503 -13.674 -13.772 -13.902 
2.58621 -9.203 -11.054 -12.036 -12.632 -12.835 -13.202 -13.476 -13.674 -13.752 
3.10345 -7.920 -10.019 -11.333 -12.026 -12.392 -12.678 -13.101 -13.362 -13.592 
3.62069 -6.595 -9.195 -10.567 -11.519 -11.949 -12.261 -12.805 -13.175 -13.394 
4.13793 -4.773 -8.116 -9.853 -10.929 -11.466 -11.911 -12.439 -12.884 -13.171 
4.65517 -3.159 -7.000 -8.961 -10.265 -10.910 -11.326 -12.107 -12.770 -12.989 
5.17241 -2.594 -6.325 -8.162 -9.672 -10.325 -10.835 -11.806 -12.505 -12.906 
5.68966 -1.817 -4.514 -7.509 -9.052 -9.955 -10.493 -11.435 -12.205 -12.677 
6.20690 0.296 -3.225 -6.632 -8.350 -9.368 -9.919 -11.128 -12.021 -12.576 
6.72414 1.674 -1.390 -5.747 -7.990 -8.915 -9.476 -10.807 -11.815 -12.359 
7.24138 3.052 -0.998 -5.488 -7.099 -8.320 -9.092 -10.551 -11.582 -12.192 
7.75862 4.430 0.479 -4.224 -6.459 -7.724 -8.673 -10.118 -11.280 -12.058 
8.27586 5.809 1.840 -3.866 -5.888 -7.372 -8.241 -9.827 -11.077 -11.864 
8.79310 7.187 3.201 -2.445 -5.770 -6.881 -7.700 -9.419 -10.886 -11.649 
9.31034 8.565 4.562 -1.437 -4.679 -6.229 -7.292 -9.125 -10.583 -11.445 
9.82759 9.943 5.922 -1.103 -4.307 -5.696 -6.892 -8.718 -10.301 -11.295 
10.34483 11.322 7.283 -0.933 -3.289 -5.326 -6.364 -8.255 -10.057 -11.125 
10.86207 12.700 8.644 1.667 -3.047 -4.819 -6.045 -8.005 -9.809 -10.847 
11.37931 14.078 10.005 2.774 -1.803 -4.090 -5.667 -7.693 -9.470 -10.625 
11.89655 15.456 11.365 3.881 -0.722 -3.847 -5.366 -7.429 -9.220 -10.442 
12.41379 16.835 12.726 4.987 -0.722 -3.392 -4.823 -6.938 -8.937 -10.166 
12.93103 18.213 14.087 6.094 -0.694 -3.060 -4.194 -6.662 -8.568 -9.925 
13.44828 19.591 15.448 7.201 -1.071 -2.419 -4.107 -6.128 -8.323 -9.678 
13.96552 20.969 16.809 8.307 -0.081 -1.381 -3.437 -5.883 -8.041 -9.409 
14.48276 22.347 18.169 9.414 0.817 -0.750 -2.908 -5.536 -7.638 -9.182 
15.00000 22.347 18.169 9.414 0.817 -0.652 -2.226 -4.908 -7.351 -8.813 
