# t[days] Lbol[erg/s]
0.51724 1.13563e+41
1.03448 2.31093e+41
1.55172 2.73185e+41
2.06897 2.73185e+41
2.58621 1.68001e+41
3.10345 9.83086e+40
3.62069 5.60423e+40
4.13793 3.69904e+40
4.65517 2.83145e+40
5.17241 2.51078e+40
5.68966 2.15964e+40
6.20690 2.01937e+40
6.72414 1.82627e+40
7.24138 1.72857e+40
7.75862 1.55077e+40
8.27586 1.50433e+40
8.79310 1.38648e+40
9.31034 1.26158e+40
9.82759 1.14994e+40
10.34483 1.04817e+40
10.86207 9.55406e+39
11.37931 8.70854e+39
11.89655 7.93784e+39
12.41379 7.23535e+39
12.93103 6.59503e+39
13.44828 6.01138e+39
13.96552 5.47937e+39
14.48276 4.99446e+39
15.00000 4.55245e+39
