# t[days] Lbol[erg/s]
0.51724 8.18143e+40
1.03448 8.18143e+40
1.55172 3.66024e+40
2.06897 1.76910e+40
2.58621 9.66285e+39
3.10345 6.13652e+39
3.62069 4.31800e+39
4.13793 3.25158e+39
4.65517 2.57105e+39
5.17241 2.04626e+39
5.68966 1.71833e+39
6.20690 1.43365e+39
6.72414 1.21835e+39
7.24138 1.04108e+39
7.75862 9.06970e+38
8.27586 7.91661e+38
8.79310 6.93804e+38
9.31034 6.17069e+38
9.82759 5.40858e+38
10.34483 4.74061e+38
10.86207 4.15513e+38
11.37931 3.64195e+38
11.89655 3.19216e+38
12.41379 2.79792e+38
12.93103 2.45236e+38
13.44828 2.14949e+38
13.96552 1.88402e+38
14.48276 1.65134e+38
15.00000 1.44739e+38
