# t[days] u g r i z y J H K
0.51724 -15.163 -15.578 -15.527 -15.355 -15.143 -14.949 -14.737 -14.368 -13.681 
1.03448 -15.163 -16.099 -16.891 -16.933 -16.700 -16.388 -16.033 -15.715 -15.315 
1.55172 -14.596 -16.099 -16.891 -16.933 -16.716 -16.579 -16.448 -16.241 -15.900 
2.06897 -13.788 -15.624 -16.603 -16.853 -16.716 -16.579 -16.448 -16.244 -16.097 
2.58621 -13.049 -15.152 -16.198 -16.483 -16.460 -16.342 -16.345 -16.244 -16.097 
3.10345 -12.197 -14.588 -15.785 -16.109 -16.145 -16.146 -16.159 -16.122 -16.075 
3.62069 -11.473 -14.097 -15.291 -15.674 -15.765 -15.900 -15.995 -16.037 -15.896 
4.13793 -10.720 -13.536 -14.806 -15.276 -15.496 -15.550 -15.827 -15.933 -15.896 
4.65517 -9.846 -12.998 -14.381 -14.878 -15.105 -15.337 -15.604 -15.817 -15.808 
5.17241 -9.090 -12.464 -13.921 -14.471 -14.771 -14.985 -15.388 -15.661 -15.650 
5.68966 -8.061 -11.895 -13.442 -14.088 -14.461 -14.706 -15.201 -15.544 -15.581 
6.20690 -7.442 -11.305 -12.972 -13.681 -14.070 -14.369 -14.902 -15.301 -15.458 
6.72414 -6.683 -10.825 -12.560 -13.243 -13.704 -14.031 -14.700 -15.148 -15.313 
7.24138 -5.602 -10.153 -12.062 -12.846 -13.337 -13.732 -14.405 -15.026 -15.215 
7.75862 -4.615 -9.600 -11.528 -12.440 -12.948 -13.363 -14.244 -14.791 -15.104 
8.27586 -4.244 -8.934 -10.972 -12.017 -12.636 -13.051 -13.971 -14.649 -14.955 
8.79310 -3.073 -8.538 -10.535 -11.556 -12.255 -12.642 -13.670 -14.461 -14.823 
9.31034 -2.476 -7.859 -9.922 -11.253 -11.845 -12.373 -13.430 -14.287 -14.703 
9.82759 0.230 -7.315 -9.636 -10.646 -11.500 -11.886 -13.121 -14.038 -14.544 
10.34483 1.396 -6.884 -8.985 -10.095 -11.055 -11.747 -12.867 -13.849 -14.444 
10.86207 2.562 -6.051 -8.379 -9.859 -10.539 -11.346 -12.613 -13.643 -14.290 
11.37931 3.729 -5.371 -8.214 -9.379 -10.387 -10.946 -12.421 -13.497 -14.148 
11.89655 4.895 -5.026 -7.532 -8.954 -9.900 -10.682 -12.066 -13.243 -14.041 
12.41379 6.061 -3.717 -7.080 -8.675 -9.397 -10.103 -11.828 -13.067 -13.798 
12.93103 7.227 -3.717 -6.659 -8.053 -9.108 -9.981 -11.525 -12.854 -13.555 
13.44828 8.394 -3.688 -5.889 -7.892 -8.660 -9.476 -11.253 -12.565 -13.510 
13.96552 9.560 -2.905 -5.670 -7.325 -8.452 -8.855 -10.822 -12.392 -13.234 
14.48276 10.726 -2.618 -5.391 -7.034 -8.210 -8.754 -10.532 -12.046 -12.985 
15.00000 10.726 -1.941 -4.010 -6.153 -7.083 -8.358 -10.250 -11.761 -12.869 
