# t[days] Lbol[erg/s]
0.51724 5.24792e+41
1.03448 1.49096e+42
1.55172 1.49096e+42
2.06897 1.01295e+42
2.58621 4.61151e+41
3.10345 1.95332e+41
3.62069 8.40830e+40
4.13793 3.79523e+40
4.65517 2.28070e+40
5.17241 1.60853e+40
5.68966 1.15095e+40
6.20690 1.02998e+40
6.72414 9.19084e+39
7.24138 8.50224e+39
7.75862 7.60020e+39
8.27586 7.41830e+39
8.79310 6.00601e+39
9.31034 5.38494e+39
9.82759 5.34587e+39
10.34483 5.30709e+39
10.86207 5.26860e+39
11.37931 5.23038e+39
11.89655 5.19244e+39
12.41379 5.15477e+39
12.93103 5.11738e+39
13.44828 5.08026e+39
13.96552 5.04340e+39
14.48276 5.00682e+39
15.00000 4.97050e+39
