# t[days] Lbol[erg/s]
0.51724 4.12097e+41
1.03448 5.06059e+41
1.55172 5.06059e+41
2.06897 2.76712e+41
2.58621 1.58995e+41
3.10345 9.99100e+40
3.62069 6.91844e+40
4.13793 5.19600e+40
4.65517 3.90547e+40
5.17241 3.26979e+40
5.68966 2.58649e+40
6.20690 2.28207e+40
6.72414 1.94384e+40
7.24138 1.58548e+40
7.75862 1.48653e+40
8.27586 1.27487e+40
8.79310 1.16990e+40
9.31034 1.01769e+40
9.82759 9.26221e+39
10.34483 8.42973e+39
10.86207 7.67207e+39
11.37931 6.98251e+39
11.89655 6.35492e+39
12.41379 5.78374e+39
12.93103 5.26390e+39
13.44828 4.79079e+39
13.96552 4.36019e+39
14.48276 3.96830e+39
15.00000 3.61163e+39
