# t[days] u g r i z y J H K
0.51724 -12.245 -13.100 -13.428 -13.533 -13.403 -13.216 -12.669 -12.328 -12.203 
1.03448 -12.245 -13.100 -13.428 -13.533 -13.403 -13.216 -12.949 -12.734 -12.547 
1.55172 -10.885 -12.000 -12.507 -12.905 -13.082 -13.097 -12.949 -12.734 -12.547 
2.06897 -9.667 -11.051 -11.674 -12.069 -12.241 -12.308 -12.260 -12.247 -12.077 
2.58621 -8.506 -10.250 -10.947 -11.296 -11.456 -11.542 -11.623 -11.728 -11.736 
3.10345 -7.230 -9.412 -10.276 -10.677 -10.862 -10.948 -11.130 -11.429 -11.511 
3.62069 -5.926 -8.375 -9.483 -10.037 -10.255 -10.367 -10.735 -11.139 -11.316 
4.13793 -4.333 -7.266 -8.680 -9.353 -9.633 -9.832 -10.331 -10.860 -11.160 
4.65517 -2.698 -6.210 -7.791 -8.686 -9.123 -9.258 -9.936 -10.654 -11.023 
5.17241 -1.099 -4.981 -6.972 -8.013 -8.437 -8.742 -9.443 -10.293 -10.822 
5.68966 -0.566 -3.982 -6.048 -7.207 -7.839 -8.174 -9.046 -10.059 -10.661 
6.20690 2.191 -3.053 -5.088 -6.384 -7.116 -7.528 -8.550 -9.735 -10.425 
6.72414 3.814 -1.800 -4.190 -5.658 -6.445 -6.813 -8.098 -9.399 -10.237 
7.24138 5.437 -0.310 -3.484 -4.961 -5.798 -6.122 -7.718 -9.032 -9.960 
7.75862 7.060 0.081 -2.562 -4.367 -5.309 -5.871 -7.147 -8.653 -9.696 
8.27586 8.684 1.093 -2.003 -3.650 -4.377 -5.040 -6.840 -8.390 -9.495 
8.79310 10.307 2.105 -1.316 -2.819 -3.596 -4.380 -6.218 -7.935 -9.142 
9.31034 11.930 3.118 -0.778 -2.256 -3.047 -3.761 -5.838 -7.666 -8.903 
9.82759 13.553 4.130 0.375 -1.724 -2.883 -3.498 -5.395 -7.255 -8.653 
10.34483 15.177 5.143 1.147 -0.846 -1.759 -2.777 -4.781 -7.027 -8.429 
10.86207 16.800 6.155 1.919 -0.740 -1.215 -2.134 -4.365 -6.703 -8.189 
11.37931 18.423 7.168 2.691 0.645 -0.472 -1.551 -4.039 -6.280 -7.914 
11.89655 20.046 8.180 3.463 1.338 -0.176 -0.897 -3.499 -5.901 -7.593 
12.41379 21.670 9.192 4.235 2.031 0.291 -0.711 -3.074 -5.660 -7.330 
12.93103 23.293 10.205 5.006 2.724 0.958 -0.108 -2.568 -5.365 -7.031 
13.44828 24.916 11.217 5.778 3.417 1.626 2.962 -2.363 -4.850 -6.768 
13.96552 26.539 12.230 6.550 4.110 2.293 3.981 -2.116 -4.301 -6.479 
14.48276 28.163 13.242 7.322 4.803 2.961 5.001 -1.506 -4.054 -6.213 
15.00000 28.163 13.242 7.322 4.803 2.961 5.001 -0.623 -3.587 -5.728 
