# t[days] Lbol[erg/s]
0.51724 3.35481e+41
1.03448 3.92759e+41
1.55172 3.92759e+41
2.06897 3.20628e+41
2.58621 2.62662e+41
3.10345 2.19543e+41
3.62069 1.81039e+41
4.13793 1.49853e+41
4.65517 1.19016e+41
5.17241 9.61889e+40
5.68966 7.75456e+40
6.20690 6.08451e+40
6.72414 4.83856e+40
7.24138 3.81842e+40
7.75862 3.02793e+40
8.27586 2.37847e+40
8.79310 1.84353e+40
9.31034 1.43891e+40
9.82759 1.10307e+40
10.34483 8.45613e+39
10.86207 6.48246e+39
11.37931 4.96945e+39
11.89655 3.80957e+39
12.41379 2.92042e+39
12.93103 2.23879e+39
13.44828 1.71625e+39
13.96552 1.31568e+39
14.48276 1.00860e+39
15.00000 7.73190e+38
