# t[days] Lbol[erg/s]
0.51724 3.53960e+41
1.03448 8.23775e+41
1.55172 1.01008e+42
2.06897 1.01008e+42
2.58621 7.86907e+41
3.10345 5.97140e+41
3.62069 4.43007e+41
4.13793 3.24994e+41
4.65517 2.41184e+41
5.17241 1.86357e+41
5.68966 1.41142e+41
6.20690 1.11331e+41
6.72414 8.34792e+40
7.24138 6.41302e+40
7.75862 5.09821e+40
8.27586 3.97177e+40
8.79310 3.27478e+40
9.31034 2.75045e+40
9.82759 2.07038e+40
10.34483 1.55847e+40
10.86207 1.17313e+40
11.37931 8.83067e+39
11.89655 6.64724e+39
12.41379 5.00367e+39
12.93103 3.76649e+39
13.44828 2.83520e+39
13.96552 2.13418e+39
14.48276 1.60650e+39
15.00000 1.20928e+39
