# t[days] u g r i z y J H K
0.51724 -13.979 -15.298 -15.626 -15.786 -15.846 -15.832 -15.548 -15.127 -14.528 
1.03448 -13.979 -15.298 -15.719 -16.320 -16.646 -16.718 -16.554 -16.202 -15.780 
1.55172 -12.706 -14.705 -15.719 -16.320 -16.646 -16.718 -16.554 -16.202 -15.780 
2.06897 -10.970 -13.494 -14.801 -15.565 -16.001 -16.171 -16.186 -16.024 -15.763 
2.58621 -9.106 -12.115 -13.667 -14.604 -15.136 -15.363 -15.466 -15.411 -15.198 
3.10345 -7.627 -10.660 -12.474 -13.554 -14.105 -14.411 -14.611 -14.710 -14.583 
3.62069 -5.061 -9.030 -11.121 -12.367 -13.113 -13.444 -13.752 -14.021 -13.936 
4.13793 -2.224 -7.730 -9.857 -11.277 -11.932 -12.398 -12.858 -13.233 -13.320 
4.65517 -1.536 -6.454 -8.733 -10.297 -10.968 -11.389 -11.978 -12.520 -12.567 
5.17241 2.588 -3.899 -7.221 -8.734 -9.836 -10.315 -11.017 -11.798 -11.993 
5.68966 4.927 -3.717 -5.461 -7.820 -8.939 -9.336 -10.237 -10.980 -11.221 
6.20690 7.266 -1.989 -4.173 -6.789 -7.900 -8.045 -9.122 -10.185 -10.816 
6.72414 9.604 -0.554 -3.318 -6.041 -7.085 -7.365 -8.165 -9.080 -10.051 
7.24138 11.943 0.881 -3.318 -5.456 -5.176 -6.299 -7.175 -8.147 -9.480 
7.75862 14.282 2.348 -2.342 -4.114 -3.635 -4.346 -6.267 -7.884 -8.684 
8.27586 16.621 3.815 -1.366 -3.446 -2.613 -3.878 -5.441 -7.651 -8.334 
8.79310 18.960 5.282 -0.390 -3.446 -2.613 -3.421 -4.384 -6.881 -7.781 
9.31034 21.298 6.749 0.585 -2.777 -3.368 -2.497 -4.384 -6.479 -6.512 
9.82759 23.637 8.216 1.537 -2.108 -3.630 -1.572 -4.384 -5.554 -6.512 
10.34483 25.976 9.683 2.489 -1.439 -3.630 -0.647 -4.200 -4.879 -6.923 
10.86207 28.315 11.150 3.440 -0.770 -3.136 0.277 -2.516 -4.460 -6.923 
11.37931 30.653 12.617 4.392 -0.102 -2.643 1.202 -1.931 -4.041 9.663 
11.89655 32.992 14.084 5.344 0.567 -2.149 2.126 -1.345 -3.947 13.152 
12.41379 35.331 15.551 6.295 1.236 -1.655 3.051 -0.760 -3.626 16.641 
12.93103 37.670 17.018 7.247 1.905 -1.162 3.976 -0.175 -3.305 20.129 
13.44828 40.009 18.485 8.198 2.573 -0.668 4.900 0.410 -2.983 23.618 
13.96552 42.347 19.952 9.150 3.242 -0.175 5.825 0.995 -2.662 27.107 
14.48276 44.686 21.419 10.102 3.911 0.319 6.750 1.580 -2.341 30.596 
15.00000 44.686 21.419 10.102 3.911 0.319 6.750 1.580 -2.019 30.596 
