# t[days] u g r i z y J H K
0.51724 -12.605 -13.816 -14.572 -15.030 -15.264 -15.274 -14.981 -14.513 -14.049 
1.03448 -12.605 -13.816 -14.572 -15.030 -15.264 -15.274 -15.008 -14.770 -14.391 
1.55172 -10.975 -12.762 -13.904 -14.597 -14.953 -15.073 -15.008 -14.770 -14.391 
2.06897 -9.166 -11.569 -12.971 -13.896 -14.298 -14.493 -14.595 -14.425 -14.129 
2.58621 -7.042 -10.201 -11.831 -12.871 -13.500 -13.721 -13.902 -13.932 -13.709 
3.10345 -6.242 -8.715 -10.747 -11.995 -12.590 -12.952 -13.258 -13.321 -13.259 
3.62069 -2.196 -7.426 -9.586 -10.868 -11.614 -12.016 -12.451 -12.659 -12.644 
4.13793 0.866 -5.460 -8.245 -9.667 -10.541 -11.078 -11.541 -11.937 -11.947 
4.65517 3.235 -3.785 -6.489 -8.578 -9.376 -10.187 -10.874 -11.081 -11.352 
5.17241 5.603 0.765 -5.585 -6.832 -7.615 -8.834 -9.833 -10.463 -10.589 
5.68966 7.971 2.959 -2.946 -6.490 -7.313 -8.259 -9.096 -9.786 -10.203 
6.20690 10.340 5.152 -2.553 -5.139 -6.731 -7.237 -8.184 -9.356 -9.794 
6.72414 12.708 7.345 0.395 -1.896 -5.699 -5.394 -7.019 -8.075 -9.040 
7.24138 15.076 9.538 2.122 0.944 -5.238 -4.671 -6.959 -7.460 -8.293 
7.75862 17.445 11.731 3.850 2.848 -4.785 2.124 -6.585 -7.170 -7.954 
8.27586 19.813 13.925 5.578 4.753 -0.917 4.316 -5.093 -6.241 -7.561 
8.79310 22.181 16.118 7.306 6.657 3.405 6.507 -4.932 -5.772 -7.056 
9.31034 24.550 18.311 9.034 8.561 5.433 8.699 1.128 -5.620 -5.350 
9.82759 26.918 20.504 10.762 10.466 7.460 10.890 2.757 -2.636 -5.107 
10.34483 29.286 22.697 12.490 12.370 9.487 13.082 4.386 0.499 -5.107 
10.86207 31.655 24.890 14.218 14.275 11.515 15.273 6.015 1.847 -4.863 
11.37931 34.023 27.084 15.946 16.179 13.542 17.465 7.645 3.195 -4.620 
11.89655 36.391 29.277 17.674 18.083 15.569 19.657 9.274 4.543 -4.130 
12.41379 38.760 31.470 19.402 19.988 17.596 21.848 10.903 5.891 -3.639 
12.93103 41.128 33.663 21.130 21.892 19.624 24.040 12.533 7.239 -3.149 
13.44828 43.496 35.856 22.858 23.797 21.651 26.231 14.162 8.587 -2.659 
13.96552 45.864 38.050 24.586 25.701 23.678 28.423 15.791 9.935 -2.169 
14.48276 48.233 40.243 26.314 27.605 25.706 30.614 17.420 11.283 -1.679 
15.00000 48.233 40.243 26.314 27.605 25.706 30.614 17.420 11.283 -1.189 
