# t[days] Lbol[erg/s]
0.51724 2.04981e+41
1.03448 5.76385e+41
1.55172 5.76385e+41
2.06897 2.96700e+41
2.58621 1.18812e+41
3.10345 4.33969e+40
3.62069 1.43837e+40
4.13793 4.64931e+39
4.65517 1.43569e+39
5.17241 6.39836e+38
5.68966 1.74172e+38
6.20690 1.17536e+38
6.72414 6.54838e+37
7.24138 3.54378e+37
7.75862 2.00875e+37
8.27586 1.37300e+37
8.79310 2.34550e+36
9.31034 4.00683e+35
9.82759 6.84489e+34
10.34483 1.16932e+34
10.86207 1.99755e+33
11.37931 3.41242e+32
11.89655 5.82945e+31
12.41379 9.95849e+30
12.93103 1.70121e+30
13.44828 2.90619e+29
13.96552 4.96466e+28
14.48276 8.48115e+27
15.00000 1.44884e+27
