# t[days] Lbol[erg/s]
0.51724 3.98678e+40
1.03448 7.41790e+40
1.55172 7.41790e+40
2.06897 6.10074e+40
2.58621 5.21607e+40
3.10345 5.19129e+40
3.62069 4.77727e+40
4.13793 3.84973e+40
4.65517 3.45435e+40
5.17241 2.75097e+40
5.68966 2.14259e+40
6.20690 1.85223e+40
6.72414 1.60237e+40
7.24138 1.43067e+40
7.75862 1.14489e+40
8.27586 9.84771e+39
8.79310 8.27268e+39
9.31034 7.31023e+39
9.82759 6.60725e+39
10.34483 5.97188e+39
10.86207 5.39760e+39
11.37931 4.87855e+39
11.89655 4.40941e+39
12.41379 3.98538e+39
12.93103 3.60214e+39
13.44828 3.25574e+39
13.96552 2.94266e+39
14.48276 2.65968e+39
15.00000 2.40392e+39
