# t[days] Lbol[erg/s]
0.51724 1.04869e+41
1.03448 2.30755e+41
1.55172 3.16064e+41
2.06897 3.16064e+41
2.58621 2.86232e+41
3.10345 1.99209e+41
3.62069 1.44945e+41
4.13793 1.07512e+41
4.65517 7.83868e+40
5.17241 5.96082e+40
5.68966 4.69898e+40
6.20690 3.82267e+40
6.72414 3.13200e+40
7.24138 2.58926e+40
7.75862 2.08864e+40
8.27586 1.70386e+40
8.79310 1.44527e+40
9.31034 1.27660e+40
9.82759 1.12991e+40
10.34483 1.00008e+40
10.86207 8.85174e+39
11.37931 7.83466e+39
11.89655 6.93445e+39
12.41379 6.13767e+39
12.93103 5.43245e+39
13.44828 4.80825e+39
13.96552 4.25578e+39
14.48276 3.76679e+39
15.00000 3.33398e+39
