# t[days] Lbol[erg/s]
0.51724 5.65135e+40
1.03448 1.04352e+41
1.55172 1.04352e+41
2.06897 8.81546e+40
2.58621 6.55990e+40
3.10345 4.78537e+40
3.62069 3.64816e+40
4.13793 2.67685e+40
4.65517 2.17688e+40
5.17241 1.69366e+40
5.68966 1.44009e+40
6.20690 1.21168e+40
6.72414 9.84090e+39
7.24138 8.81699e+39
7.75862 7.79222e+39
8.27586 6.82095e+39
8.79310 5.96106e+39
9.31034 5.44525e+39
9.82759 4.82882e+39
10.34483 4.28218e+39
10.86207 3.79742e+39
11.37931 3.36753e+39
11.89655 2.98631e+39
12.41379 2.64825e+39
12.93103 2.34845e+39
13.44828 2.08260e+39
13.96552 1.84684e+39
14.48276 1.63777e+39
15.00000 1.45237e+39
