# t[days] Lbol[erg/s]
0.51724 4.06541e+40
1.03448 6.78142e+40
1.55172 1.14112e+41
2.06897 1.14112e+41
2.58621 7.34223e+40
3.10345 4.84779e+40
3.62069 3.16631e+40
4.13793 2.22410e+40
4.65517 1.71958e+40
5.17241 1.30063e+40
5.68966 1.08015e+40
6.20690 8.61286e+39
6.72414 6.87285e+39
7.24138 5.91202e+39
7.75862 5.04588e+39
8.27586 4.35702e+39
8.79310 3.83547e+39
9.31034 3.26325e+39
9.82759 3.03404e+39
10.34483 2.82092e+39
10.86207 2.62278e+39
11.37931 2.43855e+39
11.89655 2.26727e+39
12.41379 2.10801e+39
12.93103 1.95994e+39
13.44828 1.82227e+39
13.96552 1.69427e+39
14.48276 1.57527e+39
15.00000 1.46462e+39
