# t[days] u g r i z y J H K
0.51724 -12.903 -13.469 -13.918 -13.997 -13.767 -14.104 -13.442 -12.627 -11.997 
1.03448 -12.903 -13.620 -14.486 -14.672 -14.766 -14.829 -14.230 -14.174 -13.328 
1.55172 -12.186 -13.620 -14.486 -14.672 -14.954 -15.101 -15.054 -14.711 -14.125 
2.06897 -10.969 -12.852 -13.979 -14.623 -14.954 -15.101 -15.054 -14.711 -14.125 
2.58621 -9.482 -11.744 -13.222 -13.953 -14.394 -14.592 -14.652 -14.468 -14.109 
3.10345 -8.460 -10.952 -12.561 -13.503 -14.025 -14.136 -14.225 -14.041 -13.956 
3.62069 -7.334 -10.098 -11.779 -12.800 -13.301 -13.533 -13.748 -13.811 -13.532 
4.13793 -5.990 -9.172 -10.946 -12.218 -12.806 -13.040 -13.369 -13.323 -13.185 
4.65517 -4.885 -8.359 -10.410 -11.628 -12.267 -12.672 -12.927 -13.042 -12.973 
5.17241 -3.321 -7.679 -9.908 -11.148 -11.806 -12.233 -12.644 -12.773 -12.842 
5.68966 -2.233 -7.193 -9.320 -10.639 -11.458 -11.851 -12.297 -12.582 -12.513 
6.20690 -0.748 -6.254 -8.897 -10.106 -10.969 -11.407 -12.040 -12.400 -12.441 
6.72414 -0.729 -5.438 -8.256 -9.881 -10.729 -11.017 -11.712 -12.143 -12.266 
7.24138 -0.370 -5.160 -7.715 -9.383 -10.283 -10.891 -11.474 -12.001 -12.103 
7.75862 3.126 -4.701 -7.217 -8.993 -10.019 -10.449 -11.273 -11.807 -11.991 
8.27586 4.415 -3.973 -6.688 -8.525 -9.662 -10.132 -11.039 -11.663 -11.892 
8.79310 5.704 -3.832 -6.543 -8.159 -9.278 -9.907 -10.850 -11.431 -11.791 
9.31034 6.994 -2.686 -5.993 -7.922 -9.029 -9.563 -10.581 -11.296 -11.596 
9.82759 8.283 -2.310 -5.707 -7.501 -8.824 -9.363 -10.381 -11.133 -11.500 
10.34483 9.572 -1.323 -5.298 -7.206 -8.332 -8.912 -10.107 -10.961 -11.418 
10.86207 10.861 -1.263 -4.405 -6.825 -8.030 -8.599 -9.987 -10.821 -11.344 
11.37931 12.151 -1.263 -4.309 -6.583 -7.809 -8.448 -9.662 -10.691 -11.210 
11.89655 13.440 -0.900 -3.223 -6.347 -7.678 -8.149 -9.535 -10.497 -11.196 
12.41379 14.729 -0.593 -2.724 -5.600 -7.292 -7.715 -9.253 -10.380 -10.949 
12.93103 16.019 1.820 -2.615 -5.235 -6.487 -7.521 -9.086 -10.100 -10.906 
13.44828 17.308 2.449 -1.954 -4.791 -6.463 -7.309 -8.757 -10.040 -10.742 
13.96552 18.597 3.078 0.683 -4.697 -6.234 -7.254 -8.488 -9.661 -10.669 
14.48276 19.886 3.706 1.700 -3.885 -5.322 -6.339 -8.098 -9.545 -10.245 
15.00000 19.886 3.706 1.700 -3.706 -5.319 -6.002 -7.788 -9.040 -10.073 
