# t[days] Lbol[erg/s]
0.51724 2.50372e+41
1.03448 6.09351e+41
1.55172 6.09351e+41
2.06897 5.62985e+41
2.58621 3.36856e+41
3.10345 2.10689e+41
3.62069 1.45306e+41
4.13793 9.04497e+40
4.65517 6.59789e+40
5.17241 5.19516e+40
5.68966 4.06453e+40
6.20690 3.39109e+40
6.72414 2.82258e+40
7.24138 2.36548e+40
7.75862 2.06859e+40
8.27586 1.77646e+40
8.79310 1.53751e+40
9.31034 1.38858e+40
9.82759 1.26751e+40
10.34483 1.15699e+40
10.86207 1.05611e+40
11.37931 9.64029e+39
11.89655 8.79974e+39
12.41379 8.03248e+39
12.93103 7.33212e+39
13.44828 6.69283e+39
13.96552 6.10927e+39
14.48276 5.57660e+39
15.00000 5.09037e+39
