# t[days] u g r i z y J H K
0.51724 -10.942 -12.612 -13.153 -13.381 -13.553 -13.514 -12.981 -12.602 -12.207 
1.03448 -10.942 -12.612 -13.153 -13.381 -13.553 -13.514 -12.981 -12.602 -12.283 
1.55172 -8.742 -10.917 -12.088 -12.570 -12.718 -12.676 -12.596 -12.330 -12.283 
2.06897 -6.664 -9.445 -10.721 -11.434 -11.689 -11.829 -11.681 -11.821 -11.591 
2.58621 -4.669 -7.938 -9.543 -10.447 -10.828 -10.919 -11.136 -11.334 -11.275 
3.10345 -2.180 -6.576 -8.599 -9.578 -10.035 -10.210 -10.640 -10.979 -11.138 
3.62069 -0.624 -5.484 -7.516 -8.617 -9.263 -9.517 -10.084 -10.616 -10.908 
4.13793 3.333 -4.326 -6.329 -7.862 -8.491 -8.734 -9.586 -10.230 -10.703 
4.65517 5.747 -2.774 -5.453 -7.010 -7.675 -8.134 -9.128 -9.974 -10.474 
5.17241 8.162 -1.696 -4.096 -5.577 -6.842 -7.302 -8.575 -9.572 -10.247 
5.68966 10.577 -0.403 -3.976 -5.464 -6.168 -6.634 -8.098 -9.271 -10.011 
6.20690 12.992 0.890 -1.893 -4.341 -4.901 -6.029 -7.538 -8.951 -9.619 
6.72414 15.407 2.165 -1.371 -2.533 -4.205 -5.427 -7.052 -8.430 -9.327 
7.24138 17.822 3.440 11.361 -2.374 -3.404 -4.572 -6.409 -8.088 -9.254 
7.75862 20.237 4.715 14.724 -1.543 -2.582 -2.815 -5.499 -7.714 -8.789 
8.27586 22.652 5.990 18.087 7.058 -2.241 -2.767 -5.011 -7.341 -8.618 
8.79310 25.067 7.264 21.449 9.562 -1.432 -2.229 -4.832 -6.961 -8.245 
9.31034 27.482 8.539 24.812 12.066 -0.622 -1.678 -4.237 -6.283 -7.921 
9.82759 29.897 9.814 28.175 14.571 0.187 5.675 -3.618 -6.109 -7.651 
10.34483 32.312 11.089 31.538 17.075 0.906 7.724 -2.972 -5.724 -7.305 
10.86207 34.727 12.364 34.901 19.580 1.624 9.773 -1.477 -5.476 -6.902 
11.37931 37.142 13.638 38.263 22.084 2.342 11.822 -1.998 -4.909 -6.746 
11.89655 39.557 14.913 41.626 24.588 3.061 13.872 -1.300 -4.714 -6.737 
12.41379 41.972 16.188 44.989 27.093 3.779 15.921 -1.435 -3.774 -5.994 
12.93103 44.386 17.463 48.352 29.597 4.497 17.970 -1.300 -3.528 -5.812 
13.44828 46.801 18.738 51.715 32.102 5.216 20.020 -0.784 -2.769 -5.332 
13.96552 49.216 20.013 55.078 34.606 5.934 22.069 -0.256 -2.528 -5.316 
14.48276 51.631 21.287 58.440 37.110 6.652 24.118 0.273 -2.319 -4.929 
15.00000 51.631 21.287 58.440 37.110 6.652 24.118 0.273 -1.417 -4.321 
