# t[days] u g r i z y J H K
0.51724 -13.453 -14.061 -14.901 -13.722 -13.930 -14.395 -13.509 -13.230 -13.158 
1.03448 -14.027 -14.945 -15.298 -15.664 -15.837 -15.857 -15.322 -14.994 -14.599 
1.55172 -14.027 -14.945 -15.596 -16.117 -16.391 -16.544 -16.450 -16.019 -15.790 
2.06897 -13.022 -14.691 -15.596 -16.117 -16.391 -16.544 -16.450 -16.091 -15.910 
2.58621 -12.106 -13.897 -15.096 -15.705 -16.043 -16.322 -16.298 -16.106 -15.910 
3.10345 -11.366 -13.385 -14.809 -15.535 -16.015 -16.156 -16.180 -16.106 -15.903 
3.62069 -10.703 -12.799 -14.470 -15.356 -15.855 -15.990 -16.101 -16.046 -15.786 
4.13793 -9.489 -12.127 -13.879 -14.939 -15.373 -15.726 -15.874 -15.805 -15.622 
4.65517 -8.700 -11.614 -13.361 -14.452 -15.040 -15.377 -15.629 -15.576 -15.426 
5.17241 -8.078 -10.776 -12.807 -14.050 -14.675 -15.062 -15.374 -15.339 -15.283 
5.68966 -7.002 -10.133 -12.354 -13.444 -14.230 -14.617 -15.060 -15.179 -15.215 
6.20690 -6.113 -9.653 -11.821 -13.296 -13.965 -14.467 -14.773 -14.993 -14.878 
6.72414 -5.268 -8.823 -11.324 -12.913 -13.589 -13.995 -14.526 -14.790 -14.868 
7.24138 -4.607 -8.483 -10.925 -12.421 -13.296 -13.701 -14.317 -14.623 -14.607 
7.75862 -3.942 -8.073 -10.506 -12.044 -12.953 -13.446 -14.083 -14.426 -14.474 
8.27586 -3.549 -7.755 -10.072 -11.796 -12.629 -13.219 -13.878 -14.233 -14.359 
8.79310 -2.344 -6.766 -9.590 -11.347 -12.297 -12.888 -13.611 -14.121 -14.235 
9.31034 -1.247 -6.647 -9.270 -10.992 -12.115 -12.545 -13.378 -13.805 -13.987 
9.82759 -0.805 -5.697 -8.911 -10.741 -11.744 -12.353 -13.165 -13.715 -13.824 
10.34483 -0.509 -5.409 -8.502 -10.368 -11.426 -12.115 -12.960 -13.539 -13.823 
10.86207 1.019 -5.362 -8.093 -9.986 -11.191 -11.868 -12.834 -13.405 -13.606 
11.37931 1.933 -4.541 -7.768 -9.652 -11.044 -11.546 -12.590 -13.254 -13.482 
11.89655 2.846 -4.514 -7.312 -9.358 -10.631 -11.451 -12.429 -13.102 -13.451 
12.41379 3.760 -4.514 -7.145 -9.292 -10.530 -11.221 -12.246 -13.018 -13.353 
12.93103 4.674 -3.253 -6.978 -9.073 -10.071 -10.961 -12.107 -12.850 -13.280 
13.44828 5.587 -2.344 -6.157 -8.714 -9.859 -10.591 -11.870 -12.739 -13.138 
13.96552 6.501 -1.956 -5.762 -8.213 -9.711 -10.433 -11.721 -12.538 -13.049 
14.48276 7.415 -1.767 -5.398 -7.692 -9.356 -10.233 -11.485 -12.383 -12.832 
15.00000 7.415 -1.168 -4.692 -7.558 -9.123 -9.989 -11.246 -12.170 -12.707 
