# t[days] Lbol[erg/s]
0.51724 8.20021e+40
1.03448 1.77535e+41
1.55172 2.43315e+41
2.06897 2.43315e+41
2.58621 1.71744e+41
3.10345 1.18424e+41
3.62069 7.63753e+40
4.13793 5.30766e+40
4.65517 3.96649e+40
5.17241 3.01159e+40
5.68966 2.44088e+40
6.20690 1.87804e+40
6.72414 1.62460e+40
7.24138 1.38936e+40
7.75862 1.17964e+40
8.27586 1.03675e+40
8.79310 9.63434e+39
9.31034 8.26379e+39
9.82759 7.51663e+39
10.34483 6.83703e+39
10.86207 6.21888e+39
11.37931 5.65661e+39
11.89655 5.14518e+39
12.41379 4.67999e+39
12.93103 4.25686e+39
13.44828 3.87198e+39
13.96552 3.52191e+39
14.48276 3.20348e+39
15.00000 2.91384e+39
