# t[days] Lbol[erg/s]
0.51724 1.11934e+41
1.03448 1.24323e+41
1.55172 1.24323e+41
2.06897 1.12571e+41
2.58621 1.03420e+41
3.10345 8.54873e+40
3.62069 7.37076e+40
4.13793 5.61643e+40
4.65517 4.75436e+40
5.17241 3.99267e+40
5.68966 3.47357e+40
6.20690 2.87427e+40
6.72414 2.39504e+40
7.24138 2.08871e+40
7.75862 1.81082e+40
8.27586 1.62391e+40
8.79310 1.39300e+40
9.31034 1.20527e+40
9.82759 1.07626e+40
10.34483 9.61056e+39
10.86207 8.58185e+39
11.37931 7.66325e+39
11.89655 6.84298e+39
12.41379 6.11051e+39
12.93103 5.45644e+39
13.44828 4.87238e+39
13.96552 4.35084e+39
14.48276 3.88513e+39
15.00000 3.46926e+39
