# t[days] Lbol[erg/s]
0.51724 4.64949e+41
1.03448 9.21451e+41
1.55172 9.21451e+41
2.06897 7.53012e+41
2.58621 5.58572e+41
3.10345 3.72308e+41
3.62069 2.62474e+41
4.13793 1.90647e+41
4.65517 1.40804e+41
5.17241 1.01808e+41
5.68966 7.58032e+40
6.20690 6.05977e+40
6.72414 5.02798e+40
7.24138 4.06453e+40
7.75862 3.33037e+40
8.27586 2.85427e+40
8.79310 2.45243e+40
9.31034 2.08898e+40
9.82759 1.83735e+40
10.34483 1.61602e+40
10.86207 1.42136e+40
11.37931 1.25014e+40
11.89655 1.09955e+40
12.41379 9.67098e+39
12.93103 8.50602e+39
13.44828 7.48140e+39
13.96552 6.58019e+39
14.48276 5.78755e+39
15.00000 5.09038e+39
