# t[days] Lbol[erg/s]
0.51724 8.80496e+38
1.03448 6.88303e+40
1.55172 1.76056e+41
2.06897 2.55517e+41
2.58621 3.49235e+41
3.10345 3.49235e+41
3.62069 2.88063e+41
4.13793 2.24648e+41
4.65517 1.61394e+41
5.17241 1.08239e+41
5.68966 7.62262e+40
6.20690 5.85283e+40
6.72414 4.78070e+40
7.24138 3.60016e+40
7.75862 3.38046e+40
8.27586 2.90823e+40
8.79310 2.32020e+40
9.31034 1.96731e+40
9.82759 1.81962e+40
10.34483 1.68302e+40
10.86207 1.55667e+40
11.37931 1.43981e+40
11.89655 1.33172e+40
12.41379 1.23174e+40
12.93103 1.13927e+40
13.44828 1.05374e+40
13.96552 9.74638e+39
14.48276 9.01469e+39
15.00000 8.33794e+39
