# t[days] u g r i z y J H K
0.51724 -12.650 -12.899 -12.511 -13.539 -12.912 -11.792 -10.997 -10.045 -13.326 
1.03448 -12.650 -12.899 -13.454 -14.066 -14.076 -14.213 -13.958 -13.601 -13.326 
1.55172 -11.335 -12.451 -13.454 -14.066 -14.076 -14.213 -13.958 -13.800 -13.326 
2.06897 -9.963 -11.749 -12.767 -13.718 -13.900 -14.056 -13.997 -13.931 -13.685 
2.58621 -8.572 -11.122 -12.537 -13.509 -13.698 -13.833 -13.927 -13.931 -13.849 
3.10345 -6.888 -10.137 -11.972 -13.096 -13.344 -13.468 -13.899 -13.862 -13.915 
3.62069 -5.654 -9.228 -11.059 -12.522 -13.043 -13.274 -13.523 -13.745 -13.849 
4.13793 -3.832 -8.626 -10.493 -11.958 -12.512 -12.785 -13.280 -13.634 -13.700 
4.65517 -3.503 -7.300 -9.829 -11.220 -11.892 -12.509 -12.915 -13.373 -13.462 
5.17241 -1.637 -6.397 -9.355 -10.623 -11.489 -11.934 -12.562 -13.044 -13.321 
5.68966 -1.627 -5.733 -8.620 -10.186 -11.060 -11.377 -12.350 -12.840 -13.021 
6.20690 2.343 -4.289 -7.786 -9.501 -10.441 -11.165 -11.925 -12.609 -13.008 
6.72414 3.942 -4.280 -7.245 -8.984 -10.087 -10.493 -11.512 -12.294 -12.742 
7.24138 5.541 -3.058 -6.303 -8.291 -9.559 -9.926 -11.177 -12.109 -12.557 
7.75862 7.140 -3.058 -5.514 -7.848 -9.006 -9.745 -10.905 -11.830 -12.337 
8.27586 8.740 -0.753 -5.286 -7.326 -8.890 -9.278 -10.575 -11.751 -12.276 
8.79310 10.339 -0.323 -4.411 -6.975 -7.861 -8.704 -10.283 -11.427 -12.141 
9.31034 11.938 0.443 -4.218 -6.034 -7.410 -8.647 -9.986 -11.123 -11.904 
9.82759 13.537 1.388 -3.383 -5.647 -6.303 -7.888 -9.622 -10.881 -11.701 
10.34483 15.137 2.333 -2.870 -5.258 -6.042 -7.452 -9.335 -10.773 -11.578 
10.86207 16.736 3.277 4.001 -4.939 -5.830 -7.108 -9.104 -10.472 -11.491 
11.37931 18.335 4.222 5.858 -4.341 -5.490 -6.690 -8.513 -10.299 -11.370 
11.89655 19.934 5.167 7.715 -4.140 -5.166 -6.279 -8.395 -9.960 -10.998 
12.41379 21.533 6.111 9.573 -3.673 -4.832 -6.065 -8.131 -9.596 -10.797 
12.93103 23.133 7.056 11.430 -0.811 -4.732 -5.250 -7.783 -9.268 -10.542 
13.44828 24.732 8.000 13.287 -0.811 -3.207 -3.682 -7.116 -9.049 -10.042 
13.96552 26.331 8.945 15.145 -0.746 -3.040 -3.682 -6.440 -8.530 -9.917 
14.48276 27.930 9.890 17.002 -1.303 0.159 -2.533 -6.308 -7.943 -9.710 
15.00000 27.930 9.890 17.002 -0.746 0.159 0.000 -5.461 -7.755 -9.469 
