# t[days] Lbol[erg/s]
0.51724 1.58316e+41
1.03448 4.67071e+41
1.55172 9.33291e+41
2.06897 1.23841e+42
2.58621 1.23841e+42
3.10345 9.86017e+41
3.62069 7.98064e+41
4.13793 6.24267e+41
4.65517 5.12974e+41
5.17241 4.14771e+41
5.68966 3.50315e+41
6.20690 2.92323e+41
6.72414 2.45167e+41
7.24138 2.15449e+41
7.75862 1.87647e+41
8.27586 1.58505e+41
8.79310 1.37968e+41
9.31034 1.16057e+41
9.82759 1.03494e+41
10.34483 9.22917e+40
10.86207 8.23017e+40
11.37931 7.33931e+40
11.89655 6.54488e+40
12.41379 5.83644e+40
12.93103 5.20468e+40
13.44828 4.64131e+40
13.96552 4.13892e+40
14.48276 3.69091e+40
15.00000 3.29139e+40
