# t[days] Lbol[erg/s]
0.51724 1.82464e+41
1.03448 4.67408e+41
1.55172 5.29874e+41
2.06897 5.29874e+41
2.58621 3.63352e+41
3.10345 2.76323e+41
3.62069 1.78934e+41
4.13793 1.28780e+41
4.65517 9.69660e+40
5.17241 7.27995e+40
5.68966 5.53436e+40
6.20690 4.16240e+40
6.72414 3.39941e+40
7.24138 2.76788e+40
7.75862 2.34983e+40
8.27586 2.10762e+40
8.79310 1.79811e+40
9.31034 1.57340e+40
9.82759 1.37714e+40
10.34483 1.20536e+40
10.86207 1.05501e+40
11.37931 9.23414e+39
11.89655 8.08232e+39
12.41379 7.07417e+39
12.93103 6.19178e+39
13.44828 5.41945e+39
13.96552 4.74345e+39
14.48276 4.15178e+39
15.00000 3.63391e+39
