# t[days] u g r i z y J H K
0.51724 -4.211 -5.474 -9.160 -8.239 -8.850 -11.118 0.000 -2.417 -1.789 
1.03448 -11.229 -11.902 -12.744 -13.218 -13.368 -13.392 -13.410 -12.005 -8.516 
1.55172 -12.786 -14.010 -14.522 -14.654 -15.118 -14.542 -14.440 -13.668 -13.574 
2.06897 -13.876 -14.605 -14.971 -15.307 -15.259 -15.226 -14.729 -14.574 -14.515 
2.58621 -13.876 -14.867 -15.320 -15.666 -15.756 -15.605 -15.647 -15.400 -14.901 
3.10345 -13.701 -14.867 -15.360 -15.829 -16.007 -16.134 -15.749 -15.400 -15.154 
3.62069 -13.359 -14.746 -15.320 -15.829 -16.007 -16.134 -15.749 -15.495 -15.248 
4.13793 -12.587 -14.150 -15.255 -15.622 -15.914 -15.983 -15.744 -15.495 -15.248 
4.65517 -11.716 -13.680 -14.681 -15.171 -15.483 -15.625 -15.563 -15.342 -14.975 
5.17241 -11.292 -13.049 -14.222 -14.774 -15.142 -15.240 -15.271 -15.131 -14.559 
5.68966 -10.288 -12.383 -13.700 -14.268 -14.577 -14.823 -14.873 -14.701 -14.540 
6.20690 -9.583 -11.891 -13.185 -14.003 -14.313 -14.616 -14.629 -14.695 -14.240 
6.72414 -9.216 -11.489 -12.758 -13.674 -13.970 -14.336 -14.317 -14.248 -14.148 
7.24138 -8.588 -10.814 -12.216 -13.102 -13.583 -13.751 -14.024 -13.960 -13.641 
7.75862 -8.044 -10.400 -11.749 -12.542 -13.035 -13.258 -13.625 -13.718 -13.521 
8.27586 -7.115 -9.548 -11.212 -12.073 -12.577 -12.744 -13.107 -13.250 -12.931 
8.79310 -6.142 -9.323 -10.554 -11.297 -12.048 -12.343 -12.671 -12.557 -12.403 
9.31034 -5.776 -8.056 -9.761 -10.991 -11.548 -11.666 -11.944 -12.090 -12.010 
9.82759 -5.683 -7.933 -9.202 -10.456 -11.161 -11.484 -11.394 -11.966 -11.801 
10.34483 -4.041 -6.197 -8.217 -9.189 -10.212 -10.372 -10.942 -10.817 -11.082 
10.86207 -3.228 -5.692 -7.995 -8.642 -9.845 -9.513 -10.070 -9.887 -9.396 
11.37931 -1.882 -5.522 -6.635 -8.257 -9.269 -9.156 -9.868 -9.716 -9.396 
11.89655 -1.137 -4.499 -6.461 -8.257 -8.612 -8.849 -9.724 -9.452 -9.967 
12.41379 -0.255 -3.566 -6.067 -7.451 -8.166 -8.669 -8.637 -8.931 -9.967 
12.93103 0.640 -2.443 -6.067 -6.254 -5.841 -6.723 -8.230 -8.250 -8.694 
13.44828 1.576 0.145 -2.821 -5.634 -4.142 -6.641 -7.351 -7.157 -7.482 
13.96552 2.512 1.278 -2.479 -5.002 -4.125 -6.483 -6.221 -6.066 -7.468 
14.48276 3.448 2.412 -0.257 -4.413 -2.735 -4.735 -4.957 -4.127 -4.011 
15.00000 3.448 2.412 0.000 -0.630 -0.527 -2.301 -2.457 -1.915 -4.011 
