# t[days] u g r i z y J H K
0.51724 -12.455 -12.578 -12.564 -14.029 -12.858 -13.150 -12.204 -11.015 -8.453 
1.03448 -13.277 -13.767 -14.345 -14.808 -15.142 -15.156 -14.655 -14.861 -13.852 
1.55172 -13.277 -13.767 -14.345 -14.932 -15.170 -15.160 -15.119 -14.998 -14.272 
2.06897 -12.538 -13.259 -14.205 -14.808 -15.170 -15.183 -15.173 -15.064 -14.581 
2.58621 -11.512 -12.564 -13.600 -14.550 -15.043 -15.205 -15.241 -15.213 -14.992 
3.10345 -10.785 -11.957 -13.370 -14.390 -14.934 -15.205 -15.298 -15.291 -15.053 
3.62069 -9.660 -11.111 -12.721 -14.120 -14.591 -15.009 -15.241 -15.291 -15.156 
4.13793 -8.757 -10.593 -12.384 -13.673 -14.477 -14.583 -15.011 -15.164 -15.203 
4.65517 -7.759 -9.776 -11.853 -13.276 -14.290 -14.442 -15.010 -15.129 -15.204 
5.17241 -6.828 -9.089 -11.511 -13.084 -13.871 -14.363 -14.797 -15.064 -15.203 
5.68966 -6.114 -8.569 -10.873 -12.421 -13.493 -14.026 -14.528 -14.987 -15.166 
6.20690 -4.929 -8.437 -10.260 -12.188 -13.110 -13.800 -14.441 -14.743 -15.006 
6.72414 -4.289 -7.699 -10.114 -11.880 -12.889 -13.398 -14.125 -14.568 -14.967 
7.24138 -3.072 -6.499 -9.617 -11.403 -12.536 -13.163 -13.984 -14.565 -14.782 
7.75862 -2.164 -6.313 -9.300 -11.166 -12.296 -12.725 -13.870 -14.383 -14.759 
8.27586 -2.025 -6.079 -8.947 -10.754 -11.788 -12.671 -13.375 -14.315 -14.525 
8.79310 -0.077 -4.405 -8.250 -10.495 -11.508 -12.287 -13.336 -14.008 -14.463 
9.31034 0.477 -4.405 -7.529 -10.031 -11.109 -11.828 -12.947 -13.814 -14.217 
9.82759 1.431 -4.402 -7.380 -9.703 -10.984 -11.648 -12.918 -13.791 -14.147 
10.34483 2.384 -4.201 -6.832 -9.204 -10.700 -11.198 -12.604 -13.584 -14.135 
10.86207 3.337 -2.564 -6.498 -9.123 -10.209 -10.962 -12.496 -13.364 -13.970 
11.37931 4.291 -2.564 -6.037 -8.328 -9.889 -10.741 -12.206 -13.285 -13.846 
11.89655 5.244 -1.664 -5.099 -8.286 -9.693 -10.720 -11.966 -12.911 -13.609 
12.41379 6.197 0.256 -5.099 -7.820 -9.608 -10.606 -11.831 -12.824 -13.538 
12.93103 7.151 1.299 -4.777 -7.607 -9.070 -9.726 -11.449 -12.686 -13.375 
13.44828 8.104 2.342 -4.440 -6.925 -8.803 -9.456 -11.298 -12.584 -13.189 
13.96552 9.057 3.385 -4.271 -6.221 -8.402 -9.377 -10.927 -12.260 -13.037 
14.48276 10.011 4.427 -3.077 -5.782 -7.733 -8.999 -10.736 -12.040 -12.947 
15.00000 10.011 4.427 -2.672 -5.660 -7.393 -8.781 -10.152 -11.968 -12.610 
