# t[days] Lbol[erg/s]
0.51724 3.95052e+40
1.03448 1.45689e+41
1.55172 1.64740e+41
2.06897 1.64740e+41
2.58621 1.11947e+41
3.10345 6.51386e+40
3.62069 3.98540e+40
4.13793 2.62358e+40
4.65517 2.01691e+40
5.17241 1.54158e+40
5.68966 1.32999e+40
6.20690 1.04165e+40
6.72414 8.50166e+39
7.24138 7.42908e+39
7.75862 6.22130e+39
8.27586 5.52606e+39
8.79310 4.73587e+39
9.31034 4.26737e+39
9.82759 3.75661e+39
10.34483 3.30699e+39
10.86207 2.91118e+39
11.37931 2.56274e+39
11.89655 2.25601e+39
12.41379 1.98599e+39
12.93103 1.74829e+39
13.44828 1.53904e+39
13.96552 1.35483e+39
14.48276 1.19267e+39
15.00000 1.04992e+39
