# t[days] Lbol[erg/s]
0.51724 4.01823e+41
1.03448 7.42554e+41
1.55172 7.42554e+41
2.06897 5.07916e+41
2.58621 3.18370e+41
3.10345 2.03833e+41
3.62069 1.33065e+41
4.13793 9.04267e+40
4.65517 6.69808e+40
5.17241 4.88234e+40
5.68966 3.72144e+40
6.20690 3.00937e+40
6.72414 2.50593e+40
7.24138 1.99849e+40
7.75862 1.68889e+40
8.27586 1.48335e+40
8.79310 1.22855e+40
9.31034 1.09028e+40
9.82759 9.88515e+39
10.34483 8.96250e+39
10.86207 8.12596e+39
11.37931 7.36751e+39
11.89655 6.67985e+39
12.41379 6.05637e+39
12.93103 5.49108e+39
13.44828 4.97856e+39
13.96552 4.51388e+39
14.48276 4.09256e+39
15.00000 3.71058e+39
